指数,年月,地域,カテゴリ,数値,単位
指数,1975年4月,全国,0001 総合,52.6,
指数,1975年4月,全国,0002 食料,51,
指数,1975年4月,全国,0003 穀類,56,
指数,1975年4月,全国,0004 米類,65.9,
指数,1975年4月,全国,1001 うるち米Ａ,69.3,
指数,1975年4月,全国,1002 うるち米Ｂ,70.5,
指数,1975年4月,全国,0005 パン,49.2,
指数,1975年4月,全国,1021 食パン,51.5,
指数,1975年4月,全国,1022 あんパン,46.8,
指数,1975年4月,全国,0006 麺類,49.6,
指数,1975年4月,全国,1031 ゆでうどん,49.9,
指数,1975年4月,全国,1041 そうめん,41.1,
指数,1975年4月,全国,1051 カップ麺,50.4,
指数,1975年4月,全国,0007 他の穀類,62.6,
指数,1975年4月,全国,1071 小麦粉,49,
指数,1975年4月,全国,1081 もち,70.5,
指数,1975年4月,全国,0008 魚介類,40.9,
指数,1975年4月,全国,0009 生鮮魚介,44.4,
指数,1975年4月,全国,1101 まぐろ,59.1,
指数,1975年4月,全国,1102 あじ,62.7,
指数,1975年4月,全国,1103 いわし,30.3,
指数,1975年4月,全国,1104 かつお,50.7,
指数,1975年4月,全国,1106 さけ,49.7,
指数,1975年4月,全国,1107 さば,22.2,
指数,1975年4月,全国,1108 さんま,27.5,
指数,1975年4月,全国,1110 たい,79.6,
指数,1975年4月,全国,1111 ぶり,64.9,
指数,1975年4月,全国,1112 いか,38.4,
指数,1975年4月,全国,1113 たこ,32.9,
指数,1975年4月,全国,1114 えび,68.1,
指数,1975年4月,全国,1131 あさり,19.5,
指数,1975年4月,全国,1132 かき（貝）,23,
指数,1975年4月,全国,0010 塩干魚介,37.8,
指数,1975年4月,全国,1141 塩さけ,47.5,
指数,1975年4月,全国,1142 たらこ,27.8,
指数,1975年4月,全国,1143 しらす干し,40.8,
指数,1975年4月,全国,1146 煮干し,39.1,
指数,1975年4月,全国,0011 魚肉練製品,36.3,
指数,1975年4月,全国,1151 揚げかまぼこ,31.4,
指数,1975年4月,全国,1152 ちくわ,35.8,
指数,1975年4月,全国,1153 かまぼこ,39,
指数,1975年4月,全国,0012 他の魚介加工品,38.7,
指数,1975年4月,全国,1161 かつお節,47.9,
指数,1975年4月,全国,0013 肉類,58,
指数,1975年4月,全国,0014 生鮮肉,54.8,
指数,1975年4月,全国,1201 牛肉（国産品）,38.5,
指数,1975年4月,全国,1211 豚肉（国産品）,55.3,
指数,1975年4月,全国,1221 鶏肉,73.5,
指数,1975年4月,全国,0015 加工肉,72.5,
指数,1975年4月,全国,1261 ソーセージ,70,
指数,1975年4月,全国,1271 ベーコン,59.6,
指数,1975年4月,全国,0016 乳卵類,83.1,
指数,1975年4月,全国,0017 牛乳・乳製品,71.6,
指数,1975年4月,全国,0018 牛乳,73.1,
指数,1975年4月,全国,1303 牛乳,90.2,
指数,1975年4月,全国,0019 乳製品,65.6,
指数,1975年4月,全国,1311 粉ミルク,40.7,
指数,1975年4月,全国,1321 バター,56.7,
指数,1975年4月,全国,1331 チーズ（国産品）,58.2,
指数,1975年4月,全国,0020 卵,109,
指数,1975年4月,全国,1341 鶏卵,109,
指数,1975年4月,全国,0021 野菜・海藻,40.9,
指数,1975年4月,全国,0022 生鮮野菜,40.2,
指数,1975年4月,全国,1401 キャベツ,34.7,
指数,1975年4月,全国,1402 ほうれんそう,16.1,
指数,1975年4月,全国,1403 はくさい,30.4,
指数,1975年4月,全国,1405 ねぎ,25.1,
指数,1975年4月,全国,1406 レタス,45,
指数,1975年4月,全国,1407 もやし,64.7,
指数,1975年4月,全国,1411 さつまいも,39,
指数,1975年4月,全国,1412 じゃがいも,33.4,
指数,1975年4月,全国,1413 さといも,34.6,
指数,1975年4月,全国,1414 だいこん,46.7,
指数,1975年4月,全国,1415 にんじん,33.2,
指数,1975年4月,全国,1416 ごぼう,51,
指数,1975年4月,全国,1417 たまねぎ,45.5,
指数,1975年4月,全国,1419 れんこん,38.4,
指数,1975年4月,全国,1433 かぼちゃ,82.5,
指数,1975年4月,全国,1434 きゅうり,44.4,
指数,1975年4月,全国,1435 なす,51.5,
指数,1975年4月,全国,1436 トマト,54.9,
指数,1975年4月,全国,1437 ピーマン,31.5,
指数,1975年4月,全国,1438 生しいたけ,60.7,
指数,1975年4月,全国,0023 乾物・加工品類,42.6,
指数,1975年4月,全国,0024 乾物・海藻,34.2,
指数,1975年4月,全国,1453 干ししいたけ,36.4,
指数,1975年4月,全国,1461 干しのり,49.8,
指数,1975年4月,全国,1462 わかめ,27.3,
指数,1975年4月,全国,1463 こんぶ,28.4,
指数,1975年4月,全国,0025 大豆加工品,57.3,
指数,1975年4月,全国,1471 豆腐,55.5,
指数,1975年4月,全国,1472 油揚げ,55.7,
指数,1975年4月,全国,1473 納豆,62,
指数,1975年4月,全国,0026 他の野菜・海藻加工品,39.1,
指数,1975年4月,全国,1481 こんにゃく,53.2,
指数,1975年4月,全国,1482 梅干し,22.9,
指数,1975年4月,全国,1483 だいこん漬,40,
指数,1975年4月,全国,1485 こんぶつくだ煮,33.2,
指数,1975年4月,全国,1491 野菜缶詰,77.3,
指数,1975年4月,全国,0027 果物,44.2,
指数,1975年4月,全国,0028 生鮮果物,43.5,
指数,1975年4月,全国,1502 りんご,56.5,
指数,1975年4月,全国,1511 みかん,38.1,
指数,1975年4月,全国,1571 いちご,45.1,
指数,1975年4月,全国,1581 バナナ,69,
指数,1975年4月,全国,0029 果物加工品,59.8,
指数,1975年4月,全国,0030 油脂・調味料,87.1,
指数,1975年4月,全国,0031 油脂,132.7,
指数,1975年4月,全国,1601 食用油,148.6,
指数,1975年4月,全国,1602 マーガリン,88.5,
指数,1975年4月,全国,0032 調味料,80.9,
指数,1975年4月,全国,1611 食塩,25.7,
指数,1975年4月,全国,1621 しょう油,76,
