指数,年月,地域,カテゴリ,数値,単位
指数,2008年3月,全国,0001 総合,96.1,
指数,2008年3月,全国,0002 食料,87.7,
指数,2008年3月,全国,0003 穀類,94.9,
指数,2008年3月,全国,0004 米類,96.4,
指数,2008年3月,全国,1001 うるち米Ａ,99.5,
指数,2008年3月,全国,1002 うるち米Ｂ,94.8,
指数,2008年3月,全国,0005 パン,92.6,
指数,2008年3月,全国,1021 食パン,96.1,
指数,2008年3月,全国,1022 あんパン,88.8,
指数,2008年3月,全国,1023 カレーパン,91.5,
指数,2008年3月,全国,0006 麺類,93.3,
指数,2008年3月,全国,1031 ゆでうどん,91.6,
指数,2008年3月,全国,1041 そうめん,89.3,
指数,2008年3月,全国,1042 スパゲッティ,104.1,
指数,2008年3月,全国,1051 カップ麺,89.7,
指数,2008年3月,全国,1052 中華麺,100.1,
指数,2008年3月,全国,0007 他の穀類,100.7,
指数,2008年3月,全国,1071 小麦粉,73.7,
指数,2008年3月,全国,1081 もち,113.5,
指数,2008年3月,全国,0008 魚介類,78.3,
指数,2008年3月,全国,0009 生鮮魚介,79.3,
指数,2008年3月,全国,1101 まぐろ,90.1,
指数,2008年3月,全国,1102 あじ,94.3,
指数,2008年3月,全国,1103 いわし,110.7,
指数,2008年3月,全国,1104 かつお,104.9,
指数,2008年3月,全国,1106 さけ,70.7,
指数,2008年3月,全国,1107 さば,95.9,
指数,2008年3月,全国,1108 さんま,43.9,
指数,2008年3月,全国,1110 たい,85.6,
指数,2008年3月,全国,1111 ぶり,84.9,
指数,2008年3月,全国,1112 いか,57.1,
指数,2008年3月,全国,1113 たこ,76.1,
指数,2008年3月,全国,1114 えび,80.3,
指数,2008年3月,全国,1131 あさり,87.8,
指数,2008年3月,全国,1132 かき（貝）,73,
指数,2008年3月,全国,1133 ほたて貝,69.2,
指数,2008年3月,全国,0010 塩干魚介,72.9,
指数,2008年3月,全国,1141 塩さけ,59.4,
指数,2008年3月,全国,1142 たらこ,98.8,
指数,2008年3月,全国,1143 しらす干し,67.4,
指数,2008年3月,全国,1144 干しあじ,76,
指数,2008年3月,全国,1146 煮干し,90.5,
指数,2008年3月,全国,1150 ししゃも,67.9,
指数,2008年3月,全国,0011 魚肉練製品,87.2,
指数,2008年3月,全国,1151 揚げかまぼこ,82.8,
指数,2008年3月,全国,1152 ちくわ,88.6,
指数,2008年3月,全国,1153 かまぼこ,90.1,
指数,2008年3月,全国,0012 他の魚介加工品,75.3,
指数,2008年3月,全国,1161 かつお節,81.6,
指数,2008年3月,全国,1165 魚介漬物,70.3,
指数,2008年3月,全国,1166 魚介つくだ煮,75.9,
指数,2008年3月,全国,1173 魚介缶詰,83.4,
指数,2008年3月,全国,0013 肉類,86.6,
指数,2008年3月,全国,0014 生鮮肉,81.6,
指数,2008年3月,全国,1201 牛肉（国産品）,78.3,
指数,2008年3月,全国,1203 牛肉（輸入品）,69.7,
指数,2008年3月,全国,1211 豚肉（国産品）,79.8,
指数,2008年3月,全国,1221 鶏肉,90.1,
指数,2008年3月,全国,0015 加工肉,109.5,
指数,2008年3月,全国,1252 ハム,114.4,
指数,2008年3月,全国,1261 ソーセージ,107.9,
指数,2008年3月,全国,1271 ベーコン,103.3,
指数,2008年3月,全国,0016 乳卵類,87.2,
指数,2008年3月,全国,0017 牛乳・乳製品,87.6,
指数,2008年3月,全国,0018 牛乳,86,
指数,2008年3月,全国,1303 牛乳,89.7,
指数,2008年3月,全国,0019 乳製品,90.4,
指数,2008年3月,全国,1311 粉ミルク,92.9,
指数,2008年3月,全国,1333 ヨーグルト,93,
指数,2008年3月,全国,1321 バター,75.2,
指数,2008年3月,全国,1331 チーズ（国産品）,93.6,
指数,2008年3月,全国,1332 チーズ（輸入品）,87.7,
指数,2008年3月,全国,0020 卵,86.3,
指数,2008年3月,全国,1341 鶏卵,86.3,
指数,2008年3月,全国,0021 野菜・海藻,86.4,
指数,2008年3月,全国,0022 生鮮野菜,85.4,
指数,2008年3月,全国,1401 キャベツ,96.7,
指数,2008年3月,全国,1402 ほうれんそう,54.4,
指数,2008年3月,全国,1403 はくさい,97.3,
指数,2008年3月,全国,1405 ねぎ,92.1,
指数,2008年3月,全国,1406 レタス,103.6,
指数,2008年3月,全国,1409 ブロッコリー,84.1,
指数,2008年3月,全国,1407 もやし,102.2,
指数,2008年3月,全国,1410 アスパラガス,89,
指数,2008年3月,全国,1411 さつまいも,75.9,
指数,2008年3月,全国,1412 じゃがいも,64.5,
指数,2008年3月,全国,1413 さといも,74.8,
