指数,年月,地域,カテゴリ,数値,単位
指数,1975年6月,全国,0001 総合,52.9,
指数,1975年6月,全国,0002 食料,50.6,
指数,1975年6月,全国,0003 穀類,56,
指数,1975年6月,全国,0004 米類,65.9,
指数,1975年6月,全国,1001 うるち米Ａ,69.3,
指数,1975年6月,全国,1002 うるち米Ｂ,70.5,
指数,1975年6月,全国,0005 パン,49.4,
指数,1975年6月,全国,1021 食パン,51.5,
指数,1975年6月,全国,1022 あんパン,47.5,
指数,1975年6月,全国,0006 麺類,49.2,
指数,1975年6月,全国,1031 ゆでうどん,49.2,
指数,1975年6月,全国,1041 そうめん,41,
指数,1975年6月,全国,1051 カップ麺,50.2,
指数,1975年6月,全国,0007 他の穀類,63.2,
指数,1975年6月,全国,1071 小麦粉,48.8,
指数,1975年6月,全国,1081 もち,71.4,
指数,1975年6月,全国,0008 魚介類,40.7,
指数,1975年6月,全国,0009 生鮮魚介,43.4,
指数,1975年6月,全国,1101 まぐろ,56.5,
指数,1975年6月,全国,1102 あじ,56.1,
指数,1975年6月,全国,1103 いわし,29.6,
指数,1975年6月,全国,1104 かつお,46,
指数,1975年6月,全国,1106 さけ,54.5,
指数,1975年6月,全国,1107 さば,25.4,
指数,1975年6月,全国,1108 さんま,31.1,
指数,1975年6月,全国,1110 たい,72.2,
指数,1975年6月,全国,1111 ぶり,64.1,
指数,1975年6月,全国,1112 いか,34.5,
指数,1975年6月,全国,1113 たこ,33.7,
指数,1975年6月,全国,1114 えび,67.5,
指数,1975年6月,全国,1131 あさり,19.6,
指数,1975年6月,全国,0010 塩干魚介,39,
指数,1975年6月,全国,1141 塩さけ,51,
指数,1975年6月,全国,1142 たらこ,28,
指数,1975年6月,全国,1143 しらす干し,31.1,
指数,1975年6月,全国,1146 煮干し,40.3,
指数,1975年6月,全国,0011 魚肉練製品,36.5,
指数,1975年6月,全国,1151 揚げかまぼこ,31.8,
指数,1975年6月,全国,1152 ちくわ,35.9,
指数,1975年6月,全国,1153 かまぼこ,39,
指数,1975年6月,全国,0012 他の魚介加工品,38.9,
指数,1975年6月,全国,1161 かつお節,48.1,
指数,1975年6月,全国,0013 肉類,59.7,
指数,1975年6月,全国,0014 生鮮肉,56.8,
指数,1975年6月,全国,1201 牛肉（国産品）,39.3,
指数,1975年6月,全国,1211 豚肉（国産品）,58.5,
指数,1975年6月,全国,1221 鶏肉,74,
指数,1975年6月,全国,0015 加工肉,72.8,
指数,1975年6月,全国,1261 ソーセージ,70.3,
指数,1975年6月,全国,1271 ベーコン,59.8,
指数,1975年6月,全国,0016 乳卵類,76.5,
指数,1975年6月,全国,0017 牛乳・乳製品,71.5,
指数,1975年6月,全国,0018 牛乳,73,
指数,1975年6月,全国,1303 牛乳,89.6,
指数,1975年6月,全国,0019 乳製品,65.7,
指数,1975年6月,全国,1311 粉ミルク,40.7,
指数,1975年6月,全国,1321 バター,56.9,
指数,1975年6月,全国,1331 チーズ（国産品）,58.4,
指数,1975年6月,全国,0020 卵,87.3,
指数,1975年6月,全国,1341 鶏卵,87.3,
指数,1975年6月,全国,0021 野菜・海藻,38.2,
指数,1975年6月,全国,0022 生鮮野菜,35.7,
指数,1975年6月,全国,1401 キャベツ,25.3,
指数,1975年6月,全国,1402 ほうれんそう,30.8,
指数,1975年6月,全国,1403 はくさい,35.8,
指数,1975年6月,全国,1405 ねぎ,36.7,
指数,1975年6月,全国,1406 レタス,41.7,
指数,1975年6月,全国,1407 もやし,64,
指数,1975年6月,全国,1411 さつまいも,50.4,
指数,1975年6月,全国,1412 じゃがいも,35,
指数,1975年6月,全国,1413 さといも,87.3,
指数,1975年6月,全国,1414 だいこん,76.4,
指数,1975年6月,全国,1415 にんじん,35.7,
指数,1975年6月,全国,1416 ごぼう,55.4,
指数,1975年6月,全国,1417 たまねぎ,32.3,
指数,1975年6月,全国,1419 れんこん,53.1,
指数,1975年6月,全国,1433 かぼちゃ,40.1,
指数,1975年6月,全国,1434 きゅうり,28.5,
