指数,年月,地域,カテゴリ,数値,単位
指数,1991年9月,全国,0001 総合,92.7,
指数,1991年9月,全国,0002 食料,85.2,
指数,1991年9月,全国,0003 穀類,99.4,
指数,1991年9月,全国,0004 米類,115.9,
指数,1991年9月,全国,1001 うるち米Ａ,117.8,
指数,1991年9月,全国,1002 うるち米Ｂ,117.9,
指数,1991年9月,全国,0005 パン,85.9,
指数,1991年9月,全国,1021 食パン,86.5,
指数,1991年9月,全国,1022 あんパン,87.4,
指数,1991年9月,全国,0006 麺類,90.1,
指数,1991年9月,全国,1031 ゆでうどん,94.3,
指数,1991年9月,全国,1041 そうめん,81.3,
指数,1991年9月,全国,1042 スパゲッティ,92.7,
指数,1991年9月,全国,1051 カップ麺,85.5,
指数,1991年9月,全国,1052 中華麺,100.8,
指数,1991年9月,全国,0007 他の穀類,99.3,
指数,1991年9月,全国,1071 小麦粉,76.8,
指数,1991年9月,全国,1081 もち,111.7,
指数,1991年9月,全国,0008 魚介類,76.6,
指数,1991年9月,全国,0009 生鮮魚介,79.5,
指数,1991年9月,全国,1101 まぐろ,97.7,
指数,1991年9月,全国,1102 あじ,121.8,
指数,1991年9月,全国,1103 いわし,68.7,
指数,1991年9月,全国,1104 かつお,79.3,
指数,1991年9月,全国,1106 さけ,64.2,
指数,1991年9月,全国,1107 さば,84.6,
指数,1991年9月,全国,1108 さんま,53.5,
指数,1991年9月,全国,1110 たい,103.2,
指数,1991年9月,全国,1111 ぶり,87.2,
指数,1991年9月,全国,1112 いか,53.8,
指数,1991年9月,全国,1113 たこ,66.6,
指数,1991年9月,全国,1114 えび,97.8,
指数,1991年9月,全国,1131 あさり,65.9,
指数,1991年9月,全国,1133 ほたて貝,84.3,
指数,1991年9月,全国,0010 塩干魚介,72.5,
指数,1991年9月,全国,1141 塩さけ,75.9,
指数,1991年9月,全国,1142 たらこ,81.8,
指数,1991年9月,全国,1143 しらす干し,58.3,
指数,1991年9月,全国,1144 干しあじ,83.5,
指数,1991年9月,全国,1146 煮干し,85.3,
指数,1991年9月,全国,1150 ししゃも,64.1,
指数,1991年9月,全国,0011 魚肉練製品,82.5,
指数,1991年9月,全国,1151 揚げかまぼこ,80.4,
指数,1991年9月,全国,1152 ちくわ,86.9,
指数,1991年9月,全国,1153 かまぼこ,82.3,
指数,1991年9月,全国,0012 他の魚介加工品,67.5,
指数,1991年9月,全国,1161 かつお節,76.2,
指数,1991年9月,全国,1165 魚介漬物,62.4,
指数,1991年9月,全国,1166 魚介つくだ煮,66.3,
指数,1991年9月,全国,1173 魚介缶詰,72,
指数,1991年9月,全国,0013 肉類,75.3,
指数,1991年9月,全国,0014 生鮮肉,70.4,
指数,1991年9月,全国,1201 牛肉（国産品）,64.3,
指数,1991年9月,全国,1203 牛肉（輸入品）,76,
指数,1991年9月,全国,1211 豚肉（国産品）,70.8,
指数,1991年9月,全国,1221 鶏肉,75.7,
指数,1991年9月,全国,0015 加工肉,99.1,
指数,1991年9月,全国,1252 ハム,108.5,
指数,1991年9月,全国,1261 ソーセージ,99.3,
指数,1991年9月,全国,1271 ベーコン,80.1,
指数,1991年9月,全国,0016 乳卵類,91.4,
