指数,年月,地域,カテゴリ,数値,単位
指数,2015年6月,全国,0001 総合,98.4,
指数,2015年6月,全国,0002 食料,94.6,
指数,2015年6月,全国,0003 穀類,93.8,
指数,2015年6月,全国,0004 米類,86.6,
指数,2015年6月,全国,1001 うるち米Ａ,88.7,
指数,2015年6月,全国,1002 うるち米Ｂ,84.2,
指数,2015年6月,全国,0005 パン,96.5,
指数,2015年6月,全国,1021 食パン,97.8,
指数,2015年6月,全国,1022 あんパン,94.2,
指数,2015年6月,全国,1023 カレーパン,97.7,
指数,2015年6月,全国,0006 麺類,97.7,
指数,2015年6月,全国,1031 ゆでうどん,96.3,
指数,2015年6月,全国,1041 そうめん,97.6,
指数,2015年6月,全国,1042 スパゲッティ,99.7,
指数,2015年6月,全国,1051 カップ麺,96.4,
指数,2015年6月,全国,1052 中華麺,100.5,
指数,2015年6月,全国,0007 他の穀類,100.2,
指数,2015年6月,全国,1071 小麦粉,89.4,
指数,2015年6月,全国,1081 もち,104.9,
指数,2015年6月,全国,0008 魚介類,88.5,
指数,2015年6月,全国,0009 生鮮魚介,88.8,
指数,2015年6月,全国,1101 まぐろ,95.2,
指数,2015年6月,全国,1102 あじ,95.5,
指数,2015年6月,全国,1103 いわし,102.6,
指数,2015年6月,全国,1104 かつお,96,
指数,2015年6月,全国,1106 さけ,86.8,
指数,2015年6月,全国,1107 さば,90.1,
指数,2015年6月,全国,1108 さんま,51.1,
指数,2015年6月,全国,1110 たい,89.9,
指数,2015年6月,全国,1111 ぶり,94.6,
指数,2015年6月,全国,1112 いか,67.6,
指数,2015年6月,全国,1113 たこ,82.1,
指数,2015年6月,全国,1114 えび,101.9,
指数,2015年6月,全国,1131 あさり,95.6,
指数,2015年6月,全国,1133 ほたて貝,89.9,
指数,2015年6月,全国,0010 塩干魚介,83.5,
指数,2015年6月,全国,1141 塩さけ,81.7,
指数,2015年6月,全国,1142 たらこ,91.1,
指数,2015年6月,全国,1143 しらす干し,78.1,
指数,2015年6月,全国,1144 干しあじ,90.6,
指数,2015年6月,全国,1146 煮干し,92.9,
指数,2015年6月,全国,1150 ししゃも,72.3,
指数,2015年6月,全国,1167 いくら,74.7,
指数,2015年6月,全国,0011 魚肉練製品,96.8,
指数,2015年6月,全国,1151 揚げかまぼこ,95.1,
指数,2015年6月,全国,1152 ちくわ,97.8,
指数,2015年6月,全国,1153 かまぼこ,97.6,
指数,2015年6月,全国,0012 他の魚介加工品,88.8,
指数,2015年6月,全国,1161 かつお節,94.2,
指数,2015年6月,全国,1165 魚介漬物,86.3,
指数,2015年6月,全国,1166 魚介つくだ煮,84.5,
指数,2015年6月,全国,1173 魚介缶詰,96.3,
指数,2015年6月,全国,0013 肉類,95,
指数,2015年6月,全国,0014 生鮮肉,91.9,
指数,2015年6月,全国,1201 牛肉（国産品）,87.4,
指数,2015年6月,全国,1203 牛肉（輸入品）,84,
指数,2015年6月,全国,1211 豚肉（国産品）,91.9,
指数,2015年6月,全国,1221 鶏肉,98.5,
指数,2015年6月,全国,0015 加工肉,109,
指数,2015年6月,全国,1252 ハム,107.9,
指数,2015年6月,全国,1261 ソーセージ,110.2,
指数,2015年6月,全国,1271 ベーコン,108.1,
指数,2015年6月,全国,0016 乳卵類,96.2,
指数,2015年6月,全国,0017 牛乳・乳製品,95.7,
指数,2015年6月,全国,0018 牛乳,97,
指数,2015年6月,全国,1303 牛乳,97.1,
指数,2015年6月,全国,0019 乳製品,94.7,
指数,2015年6月,全国,1311 粉ミルク,100.7,
指数,2015年6月,全国,1333 ヨーグルト,93.4,
指数,2015年6月,全国,1321 バター,98.1,
指数,2015年6月,全国,1331 チーズ（国産品）,98.4,
指数,2015年6月,全国,1332 チーズ（輸入品）,94.8,
指数,2015年6月,全国,0020 卵,98.1,
指数,2015年6月,全国,1341 鶏卵,98.1,
指数,2015年6月,全国,0021 野菜・海藻,94.7,
指数,2015年6月,全国,0022 生鮮野菜,96.6,
指数,2015年6月,全国,1401 キャベツ,97.6,
指数,2015年6月,全国,1402 ほうれんそう,93.5,
指数,2015年6月,全国,1403 はくさい,145.8,
指数,2015年6月,全国,1405 ねぎ,108,
指数,2015年6月,全国,1406 レタス,88.2,
指数,2015年6月,全国,1409 ブロッコリー,118,
指数,2015年6月,全国,1407 もやし,94.2,
指数,2015年6月,全国,1410 アスパラガス,101.8,
