指数,年月,地域,カテゴリ,数値,単位
指数,2005年9月,全国,0001 総合,95.4,
指数,2005年9月,全国,0002 食料,85.7,
指数,2005年9月,全国,0003 穀類,93.3,
指数,2005年9月,全国,0004 米類,103.3,
指数,2005年9月,全国,1001 うるち米Ａ,107.9,
指数,2005年9月,全国,1002 うるち米Ｂ,101,
指数,2005年9月,全国,0005 パン,85.5,
指数,2005年9月,全国,1021 食パン,87.8,
指数,2005年9月,全国,1022 あんパン,83.7,
指数,2005年9月,全国,1023 カレーパン,85.2,
指数,2005年9月,全国,0006 麺類,86.3,
指数,2005年9月,全国,1031 ゆでうどん,90.7,
指数,2005年9月,全国,1041 そうめん,87.6,
指数,2005年9月,全国,1042 スパゲッティ,85.8,
指数,2005年9月,全国,1051 カップ麺,77.6,
指数,2005年9月,全国,1052 中華麺,94.6,
指数,2005年9月,全国,0007 他の穀類,103.2,
指数,2005年9月,全国,1071 小麦粉,69.8,
指数,2005年9月,全国,1081 もち,119,
指数,2005年9月,全国,0008 魚介類,73.6,
指数,2005年9月,全国,0009 生鮮魚介,72.9,
指数,2005年9月,全国,1101 まぐろ,85.7,
指数,2005年9月,全国,1102 あじ,96,
指数,2005年9月,全国,1103 いわし,113.2,
指数,2005年9月,全国,1104 かつお,75.5,
指数,2005年9月,全国,1106 さけ,61.2,
指数,2005年9月,全国,1107 さば,87.9,
指数,2005年9月,全国,1108 さんま,48.3,
指数,2005年9月,全国,1110 たい,67.5,
指数,2005年9月,全国,1111 ぶり,79.7,
指数,2005年9月,全国,1112 いか,52.4,
指数,2005年9月,全国,1113 たこ,67.6,
指数,2005年9月,全国,1114 えび,78.2,
指数,2005年9月,全国,1131 あさり,81.9,
指数,2005年9月,全国,1133 ほたて貝,72.1,
指数,2005年9月,全国,0010 塩干魚介,72.6,
指数,2005年9月,全国,1141 塩さけ,57.5,
指数,2005年9月,全国,1142 たらこ,100,
指数,2005年9月,全国,1143 しらす干し,67.1,
指数,2005年9月,全国,1144 干しあじ,75,
指数,2005年9月,全国,1146 煮干し,92.8,
指数,2005年9月,全国,1150 ししゃも,65.9,
指数,2005年9月,全国,0011 魚肉練製品,82.5,
指数,2005年9月,全国,1151 揚げかまぼこ,78.1,
指数,2005年9月,全国,1152 ちくわ,82.6,
指数,2005年9月,全国,1153 かまぼこ,86.2,
指数,2005年9月,全国,0012 他の魚介加工品,72.8,
指数,2005年9月,全国,1161 かつお節,75.1,
指数,2005年9月,全国,1165 魚介漬物,70.9,
指数,2005年9月,全国,1166 魚介つくだ煮,74.2,
指数,2005年9月,全国,1173 魚介缶詰,77,
指数,2005年9月,全国,0013 肉類,81.7,
指数,2005年9月,全国,0014 生鮮肉,77.9,
