指数,年月,地域,カテゴリ,数値,単位
指数,1973年6月,全国,0001 総合,38.3,
指数,1973年6月,全国,0002 食料,35.1,
指数,1973年6月,全国,0003 穀類,38.4,
指数,1973年6月,全国,0004 米類,46.8,
指数,1973年6月,全国,0005 パン,32.4,
指数,1973年6月,全国,1021 食パン,34.2,
指数,1973年6月,全国,1022 あんパン,29.9,
指数,1973年6月,全国,0006 麺類,29,
指数,1973年6月,全国,1041 そうめん,23,
指数,1973年6月,全国,1051 カップ麺,31.6,
指数,1973年6月,全国,0007 他の穀類,40.8,
指数,1973年6月,全国,1071 小麦粉,32.9,
指数,1973年6月,全国,0008 魚介類,27,
指数,1973年6月,全国,0009 生鮮魚介,28.9,
指数,1973年6月,全国,1101 まぐろ,39.3,
指数,1973年6月,全国,1102 あじ,36.2,
指数,1973年6月,全国,1103 いわし,28.4,
指数,1973年6月,全国,1104 かつお,33.7,
指数,1973年6月,全国,1106 さけ,37.2,
指数,1973年6月,全国,1107 さば,17.3,
指数,1973年6月,全国,1108 さんま,26.7,
指数,1973年6月,全国,1110 たい,45,
指数,1973年6月,全国,1111 ぶり,42.8,
指数,1973年6月,全国,1112 いか,18.1,
指数,1973年6月,全国,1113 たこ,23.4,
指数,1973年6月,全国,1131 あさり,11.8,
指数,1973年6月,全国,0010 塩干魚介,26.3,
指数,1973年6月,全国,1141 塩さけ,35.1,
指数,1973年6月,全国,1142 たらこ,25,
指数,1973年6月,全国,1143 しらす干し,17.7,
指数,1973年6月,全国,1146 煮干し,25,
指数,1973年6月,全国,0011 魚肉練製品,23.7,
指数,1973年6月,全国,1151 揚げかまぼこ,18.7,
指数,1973年6月,全国,1152 ちくわ,23.9,
指数,1973年6月,全国,1153 かまぼこ,27.8,
指数,1973年6月,全国,0012 他の魚介加工品,24.3,
指数,1973年6月,全国,1161 かつお節,38.8,
指数,1973年6月,全国,0013 肉類,44.4,
指数,1973年6月,全国,0014 生鮮肉,42.2,
指数,1973年6月,全国,1201 牛肉（国産品）,29.4,
指数,1973年6月,全国,1211 豚肉（国産品）,43.8,
指数,1973年6月,全国,1221 鶏肉,55,
指数,1973年6月,全国,0015 加工肉,55,
指数,1973年6月,全国,1261 ソーセージ,50.6,
指数,1973年6月,全国,0016 乳卵類,53.2,
指数,1973年6月,全国,0017 牛乳・乳製品,49.9,
指数,1973年6月,全国,0018 牛乳,51.1,
指数,1973年6月,全国,0019 乳製品,45.6,
指数,1973年6月,全国,1311 粉ミルク,27.4,
指数,1973年6月,全国,1321 バター,39.2,
指数,1973年6月,全国,1331 チーズ（国産品）,43.1,
指数,1973年6月,全国,0020 卵,60.3,
指数,1973年6月,全国,1341 鶏卵,60.3,
指数,1973年6月,全国,0021 野菜・海藻,29.2,
指数,1973年6月,全国,0022 生鮮野菜,28.1,
指数,1973年6月,全国,1401 キャベツ,36.5,
指数,1973年6月,全国,1402 ほうれんそう,20.4,
指数,1973年6月,全国,1403 はくさい,32.6,
指数,1973年6月,全国,1405 ねぎ,21.2,
指数,1973年6月,全国,1406 レタス,28.8,
指数,1973年6月,全国,1411 さつまいも,28,
指数,1973年6月,全国,1412 じゃがいも,26.9,
指数,1973年6月,全国,1413 さといも,39.3,
指数,1973年6月,全国,1414 だいこん,42.3,
指数,1973年6月,全国,1415 にんじん,39.6,
指数,1973年6月,全国,1416 ごぼう,29,
指数,1973年6月,全国,1417 たまねぎ,33.7,
指数,1973年6月,全国,1419 れんこん,34.2,
指数,1973年6月,全国,1433 かぼちゃ,31.3,
指数,1973年6月,全国,1434 きゅうり,21.4,
