指数,年月,地域,カテゴリ,数値,単位
指数,2006年4月,全国,0001 総合,95.3,
指数,2006年4月,全国,0002 食料,85.8,
指数,2006年4月,全国,0003 穀類,91.9,
指数,2006年4月,全国,0004 米類,100,
指数,2006年4月,全国,1001 うるち米Ａ,103.7,
指数,2006年4月,全国,1002 うるち米Ｂ,98,
指数,2006年4月,全国,0005 パン,85.6,
指数,2006年4月,全国,1021 食パン,87.8,
指数,2006年4月,全国,1022 あんパン,83.1,
指数,2006年4月,全国,1023 カレーパン,85.9,
指数,2006年4月,全国,0006 麺類,85.6,
指数,2006年4月,全国,1031 ゆでうどん,87.8,
指数,2006年4月,全国,1041 そうめん,87.5,
指数,2006年4月,全国,1042 スパゲッティ,85,
指数,2006年4月,全国,1051 カップ麺,76.4,
指数,2006年4月,全国,1052 中華麺,96.3,
指数,2006年4月,全国,0007 他の穀類,102.3,
指数,2006年4月,全国,1071 小麦粉,69.9,
指数,2006年4月,全国,1081 もち,117.6,
指数,2006年4月,全国,0008 魚介類,77.4,
指数,2006年4月,全国,0009 生鮮魚介,78.7,
指数,2006年4月,全国,1101 まぐろ,85.7,
指数,2006年4月,全国,1102 あじ,101.5,
指数,2006年4月,全国,1103 いわし,117.4,
指数,2006年4月,全国,1104 かつお,105.8,
指数,2006年4月,全国,1106 さけ,66.5,
指数,2006年4月,全国,1107 さば,98.6,
指数,2006年4月,全国,1108 さんま,42.8,
指数,2006年4月,全国,1110 たい,71.6,
指数,2006年4月,全国,1111 ぶり,79.1,
指数,2006年4月,全国,1112 いか,70.3,
指数,2006年4月,全国,1113 たこ,68.5,
指数,2006年4月,全国,1114 えび,78,
指数,2006年4月,全国,1131 あさり,81.9,
指数,2006年4月,全国,1133 ほたて貝,71.3,
指数,2006年4月,全国,0010 塩干魚介,72.9,
指数,2006年4月,全国,1141 塩さけ,58.4,
指数,2006年4月,全国,1142 たらこ,99.7,
指数,2006年4月,全国,1143 しらす干し,66.3,
指数,2006年4月,全国,1144 干しあじ,77.2,
指数,2006年4月,全国,1146 煮干し,91.8,
指数,2006年4月,全国,1150 ししゃも,66.2,
指数,2006年4月,全国,0011 魚肉練製品,84.2,
指数,2006年4月,全国,1151 揚げかまぼこ,79.2,
指数,2006年4月,全国,1152 ちくわ,84.5,
指数,2006年4月,全国,1153 かまぼこ,88.5,
指数,2006年4月,全国,0012 他の魚介加工品,73.2,
指数,2006年4月,全国,1161 かつお節,75.2,
指数,2006年4月,全国,1165 魚介漬物,72.3,
指数,2006年4月,全国,1166 魚介つくだ煮,73.9,
指数,2006年4月,全国,1173 魚介缶詰,76.4,
指数,2006年4月,全国,0013 肉類,82.1,
指数,2006年4月,全国,0014 生鮮肉,78.4,
指数,2006年4月,全国,1201 牛肉（国産品）,75.9,
指数,2006年4月,全国,1203 牛肉（輸入品）,65.4,
指数,2006年4月,全国,1211 豚肉（国産品）,78.2,
指数,2006年4月,全国,1221 鶏肉,84.1,
指数,2006年4月,全国,0015 加工肉,99.4,
指数,2006年4月,全国,1252 ハム,105.2,
指数,2006年4月,全国,1261 ソーセージ,96.9,
指数,2006年4月,全国,1271 ベーコン,93.8,
指数,2006年4月,全国,0016 乳卵類,85.9,
指数,2006年4月,全国,0017 牛乳・乳製品,87.2,
指数,2006年4月,全国,0018 牛乳,86.6,
指数,2006年4月,全国,1303 牛乳,90.7,
指数,2006年4月,全国,0019 乳製品,88.6,
指数,2006年4月,全国,1311 粉ミルク,93.7,
指数,2006年4月,全国,1333 ヨーグルト,95.5,
指数,2006年4月,全国,1321 バター,71.4,
指数,2006年4月,全国,1331 チーズ（国産品）,74.2,
指数,2006年4月,全国,1332 チーズ（輸入品）,79.8,
指数,2006年4月,全国,0020 卵,81.4,
指数,2006年4月,全国,1341 鶏卵,81.4,
指数,2006年4月,全国,0021 野菜・海藻,84.7,
指数,2006年4月,全国,0022 生鮮野菜,83.2,
指数,2006年4月,全国,1401 キャベツ,110.9,
指数,2006年4月,全国,1402 ほうれんそう,57.9,
指数,2006年4月,全国,1403 はくさい,88.1,
指数,2006年4月,全国,1405 ねぎ,74.1,
指数,2006年4月,全国,1406 レタス,78.5,
指数,2006年4月,全国,1409 ブロッコリー,109.7,
指数,2006年4月,全国,1407 もやし,104.2,
指数,2006年4月,全国,1410 アスパラガス,92,
指数,2006年4月,全国,1411 さつまいも,70.1,
指数,2006年4月,全国,1412 じゃがいも,71.9,
指数,2006年4月,全国,1413 さといも,68.3,
指数,2006年4月,全国,1414 だいこん,101.9,
指数,2006年4月,全国,1415 にんじん,85.3,
指数,2006年4月,全国,1416 ごぼう,77.9,
指数,2006年4月,全国,1417 たまねぎ,89.8,
指数,2006年4月,全国,1419 れんこん,68,
指数,2006年4月,全国,1420 ながいも,66.1,
指数,2006年4月,全国,1432 さやいんげん,80.4,
指数,2006年4月,全国,1433 かぼちゃ,67.8,
指数,2006年4月,全国,1434 きゅうり,75.1,
指数,2006年4月,全国,1435 なす,76,
指数,2006年4月,全国,1436 トマト,89.1,
指数,2006年4月,全国,1437 ピーマン,74.4,
指数,2006年4月,全国,1438 生しいたけ,95.8,
指数,2006年4月,全国,1442 えのきたけ,103.4,
指数,2006年4月,全国,1443 しめじ,103.7,
指数,2006年4月,全国,0023 乾物・加工品類,87.1,
指数,2006年4月,全国,0024 乾物・海藻,71.9,
指数,2006年4月,全国,1453 干ししいたけ,76.6,
指数,2006年4月,全国,1461 干しのり,83.4,
指数,2006年4月,全国,1462 わかめ,61.3,
指数,2006年4月,全国,1463 こんぶ,72.5,
指数,2006年4月,全国,1464 ひじき,49.7,
指数,2006年4月,全国,0025 大豆加工品,100.2,
指数,2006年4月,全国,1471 豆腐,95.4,
指数,2006年4月,全国,1472 油揚げ,92.8,
指数,2006年4月,全国,1473 納豆,118.1,
指数,2006年4月,全国,0026 他の野菜・海藻加工品,87.1,
指数,2006年4月,全国,1481 こんにゃく,99.6,
指数,2006年4月,全国,1482 梅干し,70.5,
