指数,年月,地域,カテゴリ,数値,単位
指数,1999年6月,全国,0001 総合,98,
指数,1999年6月,全国,0002 食料,88.7,
指数,1999年6月,全国,0003 穀類,99.9,
指数,1999年6月,全国,0004 米類,113,
指数,1999年6月,全国,1001 うるち米Ａ,117.5,
指数,1999年6月,全国,1002 うるち米Ｂ,111.8,
指数,1999年6月,全国,0005 パン,88.9,
指数,1999年6月,全国,1021 食パン,90.1,
指数,1999年6月,全国,1022 あんパン,88.9,
指数,1999年6月,全国,0006 麺類,91.5,
指数,1999年6月,全国,1031 ゆでうどん,95.6,
指数,1999年6月,全国,1041 そうめん,88.9,
指数,1999年6月,全国,1042 スパゲッティ,89.9,
指数,1999年6月,全国,1051 カップ麺,85.5,
指数,1999年6月,全国,1052 中華麺,100.1,
指数,1999年6月,全国,0007 他の穀類,109.3,
指数,1999年6月,全国,1071 小麦粉,74.2,
指数,1999年6月,全国,1081 もち,125.9,
指数,1999年6月,全国,0008 魚介類,79.4,
指数,1999年6月,全国,0009 生鮮魚介,81.1,
指数,1999年6月,全国,1101 まぐろ,98.9,
指数,1999年6月,全国,1102 あじ,92.3,
指数,1999年6月,全国,1103 いわし,84.3,
指数,1999年6月,全国,1104 かつお,95.6,
指数,1999年6月,全国,1106 さけ,70.5,
指数,1999年6月,全国,1107 さば,81.4,
指数,1999年6月,全国,1108 さんま,63.5,
指数,1999年6月,全国,1110 たい,80.1,
指数,1999年6月,全国,1111 ぶり,94.8,
指数,1999年6月,全国,1112 いか,62.4,
指数,1999年6月,全国,1113 たこ,69.3,
指数,1999年6月,全国,1114 えび,98.3,
指数,1999年6月,全国,1131 あさり,73.4,
指数,1999年6月,全国,1133 ほたて貝,68.9,
指数,1999年6月,全国,0010 塩干魚介,72.4,
指数,1999年6月,全国,1141 塩さけ,69.2,
指数,1999年6月,全国,1142 たらこ,83,
指数,1999年6月,全国,1143 しらす干し,66.2,
指数,1999年6月,全国,1144 干しあじ,78.4,
指数,1999年6月,全国,1146 煮干し,96.3,
指数,1999年6月,全国,1150 ししゃも,74.7,
指数,1999年6月,全国,0011 魚肉練製品,90,
指数,1999年6月,全国,1151 揚げかまぼこ,85.7,
指数,1999年6月,全国,1152 ちくわ,92.7,
指数,1999年6月,全国,1153 かまぼこ,92,
指数,1999年6月,全国,0012 他の魚介加工品,75.7,
指数,1999年6月,全国,1161 かつお節,82.9,
指数,1999年6月,全国,1165 魚介漬物,74.3,
指数,1999年6月,全国,1166 魚介つくだ煮,74.6,
指数,1999年6月,全国,1173 魚介缶詰,78.1,
