指数,年月,地域,カテゴリ,数値,単位
指数,1978年1月,全国,0001 総合,63.7,
指数,1978年1月,全国,0002 食料,60.4,
指数,1978年1月,全国,0003 穀類,73.9,
指数,1978年1月,全国,0004 米類,92.7,
指数,1978年1月,全国,1001 うるち米Ａ,94.5,
指数,1978年1月,全国,1002 うるち米Ｂ,96.3,
指数,1978年1月,全国,0005 パン,59,
指数,1978年1月,全国,1021 食パン,62.4,
指数,1978年1月,全国,1022 あんパン,54.3,
指数,1978年1月,全国,0006 麺類,55.4,
指数,1978年1月,全国,1031 ゆでうどん,58.6,
指数,1978年1月,全国,1041 そうめん,46.9,
指数,1978年1月,全国,1051 カップ麺,54.4,
指数,1978年1月,全国,0007 他の穀類,71.7,
指数,1978年1月,全国,1071 小麦粉,60.3,
指数,1978年1月,全国,1081 もち,78.3,
指数,1978年1月,全国,0008 魚介類,58.9,
指数,1978年1月,全国,0009 生鮮魚介,65.4,
指数,1978年1月,全国,1101 まぐろ,73.6,
指数,1978年1月,全国,1102 あじ,108,
指数,1978年1月,全国,1103 いわし,38.5,
指数,1978年1月,全国,1106 さけ,69.9,
指数,1978年1月,全国,1107 さば,36.8,
指数,1978年1月,全国,1108 さんま,72.1,
指数,1978年1月,全国,1110 たい,110.7,
指数,1978年1月,全国,1111 ぶり,89.2,
指数,1978年1月,全国,1112 いか,57.1,
指数,1978年1月,全国,1113 たこ,44.8,
指数,1978年1月,全国,1114 えび,106.4,
指数,1978年1月,全国,1131 あさり,32.9,
指数,1978年1月,全国,1132 かき（貝）,46.2,
指数,1978年1月,全国,0010 塩干魚介,55.5,
指数,1978年1月,全国,1141 塩さけ,69,
指数,1978年1月,全国,1142 たらこ,54.2,
指数,1978年1月,全国,1143 しらす干し,42.8,
指数,1978年1月,全国,1146 煮干し,48.3,
指数,1978年1月,全国,0011 魚肉練製品,48.8,
指数,1978年1月,全国,1151 揚げかまぼこ,46.5,
指数,1978年1月,全国,1152 ちくわ,51.1,
指数,1978年1月,全国,1153 かまぼこ,48.5,
指数,1978年1月,全国,0012 他の魚介加工品,48.1,
指数,1978年1月,全国,1161 かつお節,60.2,
指数,1978年1月,全国,0013 肉類,67.5,
指数,1978年1月,全国,0014 生鮮肉,64.7,
指数,1978年1月,全国,1201 牛肉（国産品）,48.3,
指数,1978年1月,全国,1211 豚肉（国産品）,64.2,
指数,1978年1月,全国,1221 鶏肉,82.6,
指数,1978年1月,全国,0015 加工肉,80.6,
指数,1978年1月,全国,1261 ソーセージ,77.3,
指数,1978年1月,全国,1271 ベーコン,72.1,
指数,1978年1月,全国,0016 乳卵類,83.2,
