指数,年月,地域,カテゴリ,数値,単位
指数,2003年11月,全国,0001 総合,95.2,
指数,2003年11月,全国,0002 食料,85,
指数,2003年11月,全国,0003 穀類,101.6,
指数,2003年11月,全国,0004 米類,122.5,
指数,2003年11月,全国,1001 うるち米Ａ,128.5,
指数,2003年11月,全国,1002 うるち米Ｂ,121,
指数,2003年11月,全国,0005 パン,87.5,
指数,2003年11月,全国,1021 食パン,90.5,
指数,2003年11月,全国,1022 あんパン,84.4,
指数,2003年11月,全国,0006 麺類,87.5,
指数,2003年11月,全国,1031 ゆでうどん,91.5,
指数,2003年11月,全国,1041 そうめん,89.5,
指数,2003年11月,全国,1042 スパゲッティ,85.4,
指数,2003年11月,全国,1051 カップ麺,77.6,
指数,2003年11月,全国,1052 中華麺,97.6,
指数,2003年11月,全国,0007 他の穀類,101.9,
指数,2003年11月,全国,1071 小麦粉,71.2,
指数,2003年11月,全国,1081 もち,116.4,
指数,2003年11月,全国,0008 魚介類,74.4,
指数,2003年11月,全国,0009 生鮮魚介,74.5,
指数,2003年11月,全国,1101 まぐろ,92.5,
指数,2003年11月,全国,1102 あじ,96.1,
指数,2003年11月,全国,1103 いわし,108.8,
指数,2003年11月,全国,1106 さけ,59.5,
指数,2003年11月,全国,1107 さば,96.5,
指数,2003年11月,全国,1108 さんま,48,
指数,2003年11月,全国,1110 たい,71.6,
指数,2003年11月,全国,1111 ぶり,82.7,
指数,2003年11月,全国,1112 いか,47.4,
指数,2003年11月,全国,1113 たこ,67.2,
指数,2003年11月,全国,1114 えび,87.2,
指数,2003年11月,全国,1131 あさり,79.6,
指数,2003年11月,全国,1132 かき（貝）,77.2,
指数,2003年11月,全国,1133 ほたて貝,60,
指数,2003年11月,全国,0010 塩干魚介,72.4,
指数,2003年11月,全国,1141 塩さけ,58.5,
指数,2003年11月,全国,1142 たらこ,101,
指数,2003年11月,全国,1143 しらす干し,63.4,
指数,2003年11月,全国,1144 干しあじ,79.9,
指数,2003年11月,全国,1146 煮干し,93.4,
指数,2003年11月,全国,1150 ししゃも,58.7,
指数,2003年11月,全国,0011 魚肉練製品,82.5,
指数,2003年11月,全国,1151 揚げかまぼこ,78.7,
指数,2003年11月,全国,1152 ちくわ,82.8,
指数,2003年11月,全国,1153 かまぼこ,85.5,
指数,2003年11月,全国,0012 他の魚介加工品,72.3,
指数,2003年11月,全国,1161 かつお節,76.7,
指数,2003年11月,全国,1165 魚介漬物,68.6,
指数,2003年11月,全国,1166 魚介つくだ煮,73.4,
指数,2003年11月,全国,1173 魚介缶詰,78.4,
指数,2003年11月,全国,0013 肉類,78,
指数,2003年11月,全国,0014 生鮮肉,74.1,
指数,2003年11月,全国,1201 牛肉（国産品）,70.1,
指数,2003年11月,全国,1203 牛肉（輸入品）,57.8,
指数,2003年11月,全国,1211 豚肉（国産品）,76.7,
指数,2003年11月,全国,1221 鶏肉,83.1,
指数,2003年11月,全国,0015 加工肉,96.5,
指数,2003年11月,全国,1252 ハム,103.7,
指数,2003年11月,全国,1261 ソーセージ,93.1,
指数,2003年11月,全国,1271 ベーコン,90,
指数,2003年11月,全国,0016 乳卵類,85.8,
指数,2003年11月,全国,0017 牛乳・乳製品,88.4,
指数,2003年11月,全国,0018 牛乳,87.5,
指数,2003年11月,全国,1303 牛乳,92.6,
指数,2003年11月,全国,0019 乳製品,89.9,
指数,2003年11月,全国,1311 粉ミルク,95.6,
指数,2003年11月,全国,1333 ヨーグルト,97.6,
指数,2003年11月,全国,1321 バター,70.5,
指数,2003年11月,全国,1331 チーズ（国産品）,68.2,
指数,2003年11月,全国,1332 チーズ（輸入品）,82.6,
指数,2003年11月,全国,0020 卵,77.5,
指数,2003年11月,全国,1341 鶏卵,77.5,
指数,2003年11月,全国,0021 野菜・海藻,75.7,
指数,2003年11月,全国,0022 生鮮野菜,68.6,
指数,2003年11月,全国,1401 キャベツ,54.2,
指数,2003年11月,全国,1402 ほうれんそう,47.2,
指数,2003年11月,全国,1403 はくさい,51.7,
指数,2003年11月,全国,1405 ねぎ,70.6,
指数,2003年11月,全国,1406 レタス,60.4,
指数,2003年11月,全国,1409 ブロッコリー,63.7,
指数,2003年11月,全国,1407 もやし,105.3,
指数,2003年11月,全国,1410 アスパラガス,69.5,
指数,2003年11月,全国,1411 さつまいも,71.5,
指数,2003年11月,全国,1412 じゃがいも,60.2,
指数,2003年11月,全国,1413 さといも,50.1,
指数,2003年11月,全国,1414 だいこん,56,
指数,2003年11月,全国,1415 にんじん,57,
指数,2003年11月,全国,1416 ごぼう,76.4,
指数,2003年11月,全国,1417 たまねぎ,75.8,
指数,2003年11月,全国,1419 れんこん,63.5,
指数,2003年11月,全国,1420 ながいも,94,
指数,2003年11月,全国,1432 さやいんげん,60.7,
指数,2003年11月,全国,1433 かぼちゃ,52.9,
指数,2003年11月,全国,1434 きゅうり,62.8,
指数,2003年11月,全国,1435 なす,67.6,
指数,2003年11月,全国,1436 トマト,79.2,
指数,2003年11月,全国,1437 ピーマン,54.1,
指数,2003年11月,全国,1438 生しいたけ,97.5,
指数,2003年11月,全国,1442 えのきたけ,122.6,
指数,2003年11月,全国,1443 しめじ,154.6,
指数,2003年11月,全国,0023 乾物・加工品類,88.1,
指数,2003年11月,全国,0024 乾物・海藻,71.4,
指数,2003年11月,全国,1453 干ししいたけ,72.4,
指数,2003年11月,全国,1461 干しのり,84,
指数,2003年11月,全国,1462 わかめ,60.6,
指数,2003年11月,全国,1463 こんぶ,70.9,
指数,2003年11月,全国,0025 大豆加工品,102.3,
指数,2003年11月,全国,1471 豆腐,96.3,
指数,2003年11月,全国,1472 油揚げ,94.2,
指数,2003年11月,全国,1473 納豆,123.5,
指数,2003年11月,全国,0026 他の野菜・海藻加工品,88.5,
指数,2003年11月,全国,1481 こんにゃく,102.4,
指数,2003年11月,全国,1482 梅干し,73.5,
指数,2003年11月,全国,1483 だいこん漬,86.5,
指数,2003年11月,全国,1486 はくさい漬,84.1,
指数,2003年11月,全国,1487 キムチ,105.1,
指数,2003年11月,全国,1485 こんぶつくだ煮,83.7,
指数,2003年11月,全国,1491 野菜缶詰,94.7,
指数,2003年11月,全国,0027 果物,65.2,
指数,2003年11月,全国,0028 生鮮果物,64.4,
指数,2003年11月,全国,1502 りんご,70,
指数,2003年11月,全国,1511 みかん,58.5,
指数,2003年11月,全国,1515 オレンジ,78,
指数,2003年11月,全国,1541 柿,71.1,
指数,2003年11月,全国,1581 バナナ,78,
指数,2003年11月,全国,1582 キウイフルーツ,73.2,
指数,2003年11月,全国,0029 果物加工品,83.9,
指数,2003年11月,全国,0030 油脂・調味料,97.6,
指数,2003年11月,全国,0031 油脂,105.3,
指数,2003年11月,全国,1601 食用油,118.8,
指数,2003年11月,全国,1602 マーガリン,68.6,
指数,2003年11月,全国,0032 調味料,96.8,
指数,2003年11月,全国,1611 食塩,94.1,
指数,2003年11月,全国,1621 しょう油,102.5,
指数,2003年11月,全国,1631 みそ,99.7,
指数,2003年11月,全国,1632 砂糖,87.8,
指数,2003年11月,全国,1633 酢,100.7,
指数,2003年11月,全国,1641 ソース,112.2,
指数,2003年11月,全国,1642 ケチャップ,126.2,
指数,2003年11月,全国,1643 マヨネーズ,97.8,
指数,2003年11月,全国,1644 ジャム,89,
指数,2003年11月,全国,1652 カレールウ,91.4,
指数,2003年11月,全国,1653 乾燥スープ,74.4,
指数,2003年11月,全国,1654 風味調味料,104.5,
指数,2003年11月,全国,1656 ふりかけ,97.6,
指数,2003年11月,全国,1655 たれ,93.2,
指数,2003年11月,全国,0033 菓子類,80.2,
指数,2003年11月,全国,1701 ようかん,82.1,
指数,2003年11月,全国,1702 まんじゅう,76.4,
指数,2003年11月,全国,1703 だいふく餅,75.4,
指数,2003年11月,全国,1711 カステラ,89.7,
指数,2003年11月,全国,1712 ケーキ,71.1,
指数,2003年11月,全国,1784 ゼリー,94.4,
指数,2003年11月,全国,1714 プリン,89.1,
指数,2003年11月,全国,1713 シュークリーム,83.1,
指数,2003年11月,全国,1741 せんべい,97.7,
指数,2003年11月,全国,1721 ビスケット,83.6,
指数,2003年11月,全国,1783 ポテトチップス,93.1,
指数,2003年11月,全国,1732 キャンデー,74.5,
指数,2003年11月,全国,1761 チョコレート,63.4,
指数,2003年11月,全国,1782 アイスクリーム,84.3,
指数,2003年11月,全国,1772 落花生,72.7,
指数,2003年11月,全国,1781 チューインガム,97.6,
指数,2003年11月,全国,0034 調理食品,84.5,
指数,2003年11月,全国,0035 主食的調理食品,89.1,
指数,2003年11月,全国,1791 弁当Ａ,84.8,
指数,2003年11月,全国,1793 おにぎり,89.4,
指数,2003年11月,全国,1792 調理パン,80.8,
指数,2003年11月,全国,1794 冷凍米飯,119.7,
指数,2003年11月,全国,0036 他の調理食品,81.7,
指数,2003年11月,全国,1801 うなぎかば焼き,43.6,
指数,2003年11月,全国,1811 サラダ,82.9,
指数,2003年11月,全国,1821 コロッケ,89.1,
指数,2003年11月,全国,1831 豚カツ,89.4,
指数,2003年11月,全国,1842 からあげ,84.1,
指数,2003年11月,全国,1881 ぎょうざ,97,
指数,2003年11月,全国,1851 冷凍調理コロッケ,94.7,
指数,2003年11月,全国,1871 調理カレー,105.1,
