指数,年月,地域,カテゴリ,数値,単位
指数,1998年6月,全国,0001 総合,98.3,
指数,1998年6月,全国,0002 食料,89.2,
指数,1998年6月,全国,0003 穀類,98.6,
指数,1998年6月,全国,0004 米類,109.5,
指数,1998年6月,全国,1001 うるち米Ａ,113,
指数,1998年6月,全国,1002 うるち米Ｂ,108.6,
指数,1998年6月,全国,0005 パン,89,
指数,1998年6月,全国,1021 食パン,89.9,
指数,1998年6月,全国,1022 あんパン,90,
指数,1998年6月,全国,0006 麺類,92,
指数,1998年6月,全国,1031 ゆでうどん,96.4,
指数,1998年6月,全国,1041 そうめん,88.7,
指数,1998年6月,全国,1042 スパゲッティ,90.8,
指数,1998年6月,全国,1051 カップ麺,85.8,
指数,1998年6月,全国,1052 中華麺,101.1,
指数,1998年6月,全国,0007 他の穀類,109.9,
指数,1998年6月,全国,1071 小麦粉,74.8,
指数,1998年6月,全国,1081 もち,126.7,
指数,1998年6月,全国,0008 魚介類,79.7,
指数,1998年6月,全国,0009 生鮮魚介,82.5,
指数,1998年6月,全国,1101 まぐろ,99.9,
指数,1998年6月,全国,1102 あじ,99.5,
指数,1998年6月,全国,1103 いわし,92.8,
指数,1998年6月,全国,1104 かつお,93.2,
指数,1998年6月,全国,1106 さけ,67.8,
指数,1998年6月,全国,1107 さば,84.6,
指数,1998年6月,全国,1108 さんま,52,
指数,1998年6月,全国,1110 たい,87.7,
指数,1998年6月,全国,1111 ぶり,95.7,
指数,1998年6月,全国,1112 いか,64.7,
指数,1998年6月,全国,1113 たこ,71.2,
指数,1998年6月,全国,1114 えび,101.7,
指数,1998年6月,全国,1131 あさり,73.4,
指数,1998年6月,全国,1133 ほたて貝,67.7,
指数,1998年6月,全国,0010 塩干魚介,71.2,
指数,1998年6月,全国,1141 塩さけ,64.3,
指数,1998年6月,全国,1142 たらこ,82.8,
指数,1998年6月,全国,1143 しらす干し,64.5,
指数,1998年6月,全国,1144 干しあじ,81.4,
指数,1998年6月,全国,1146 煮干し,97.2,
指数,1998年6月,全国,1150 ししゃも,75.7,
指数,1998年6月,全国,0011 魚肉練製品,90.7,
指数,1998年6月,全国,1151 揚げかまぼこ,86.5,
指数,1998年6月,全国,1152 ちくわ,93.7,
指数,1998年6月,全国,1153 かまぼこ,92.4,
指数,1998年6月,全国,0012 他の魚介加工品,72.6,
指数,1998年6月,全国,1161 かつお節,81.9,
指数,1998年6月,全国,1165 魚介漬物,69.9,
指数,1998年6月,全国,1166 魚介つくだ煮,74.7,
指数,1998年6月,全国,1173 魚介缶詰,73.6,
指数,1998年6月,全国,0013 肉類,78.7,
指数,1998年6月,全国,0014 生鮮肉,74.2,
指数,1998年6月,全国,1201 牛肉（国産品）,68.1,
指数,1998年6月,全国,1203 牛肉（輸入品）,68.6,
指数,1998年6月,全国,1211 豚肉（国産品）,75,
指数,1998年6月,全国,1221 鶏肉,78.5,
指数,1998年6月,全国,0015 加工肉,100,
指数,1998年6月,全国,1252 ハム,108.8,
指数,1998年6月,全国,1261 ソーセージ,98.5,
指数,1998年6月,全国,1271 ベーコン,85,
指数,1998年6月,全国,0016 乳卵類,86,
指数,1998年6月,全国,0017 牛乳・乳製品,91.4,
指数,1998年6月,全国,0018 牛乳,89.4,
指数,1998年6月,全国,1303 牛乳,96.8,
指数,1998年6月,全国,0019 乳製品,95.2,
指数,1998年6月,全国,1311 粉ミルク,96.6,
指数,1998年6月,全国,1333 ヨーグルト,105.8,
指数,1998年6月,全国,1321 バター,73.9,
指数,1998年6月,全国,1331 チーズ（国産品）,78.3,
指数,1998年6月,全国,1332 チーズ（輸入品）,82.2,
指数,1998年6月,全国,0020 卵,68.7,
指数,1998年6月,全国,1341 鶏卵,68.7,
指数,1998年6月,全国,0021 野菜・海藻,90.5,
指数,1998年6月,全国,0022 生鮮野菜,91.1,
指数,1998年6月,全国,1401 キャベツ,98.6,
指数,1998年6月,全国,1402 ほうれんそう,81.2,
指数,1998年6月,全国,1403 はくさい,115.4,
指数,1998年6月,全国,1405 ねぎ,106.6,
指数,1998年6月,全国,1406 レタス,103.3,
指数,1998年6月,全国,1409 ブロッコリー,113.2,
指数,1998年6月,全国,1407 もやし,107.4,
指数,1998年6月,全国,1411 さつまいも,84.4,
指数,1998年6月,全国,1412 じゃがいも,84.7,
指数,1998年6月,全国,1413 さといも,83.5,
指数,1998年6月,全国,1414 だいこん,87.6,
指数,1998年6月,全国,1415 にんじん,132.4,
指数,1998年6月,全国,1416 ごぼう,89.9,
指数,1998年6月,全国,1417 たまねぎ,94.4,
指数,1998年6月,全国,1419 れんこん,117.9,
指数,1998年6月,全国,1420 ながいも,82.1,
指数,1998年6月,全国,1432 さやいんげん,67.2,
指数,1998年6月,全国,1433 かぼちゃ,73.1,
指数,1998年6月,全国,1434 きゅうり,63.4,
指数,1998年6月,全国,1435 なす,86.3,
指数,1998年6月,全国,1436 トマト,79.7,
指数,1998年6月,全国,1437 ピーマン,69.3,
指数,1998年6月,全国,1438 生しいたけ,115.1,
指数,1998年6月,全国,1442 えのきたけ,120.7,
指数,1998年6月,全国,1443 しめじ,121.3,
指数,1998年6月,全国,0023 乾物・加工品類,89.8,
指数,1998年6月,全国,0024 乾物・海藻,70.1,
指数,1998年6月,全国,1453 干ししいたけ,72.3,
指数,1998年6月,全国,1461 干しのり,85,
指数,1998年6月,全国,1462 わかめ,57.2,
指数,1998年6月,全国,1463 こんぶ,65.5,
指数,1998年6月,全国,0025 大豆加工品,106.4,
指数,1998年6月,全国,1471 豆腐,100.2,
指数,1998年6月,全国,1472 油揚げ,98.6,
指数,1998年6月,全国,1473 納豆,127.3,
指数,1998年6月,全国,0026 他の野菜・海藻加工品,90.8,
指数,1998年6月,全国,1481 こんにゃく,110,
指数,1998年6月,全国,1482 梅干し,76.5,
指数,1998年6月,全国,1483 だいこん漬,88.7,
指数,1998年6月,全国,1486 はくさい漬,88.9,
指数,1998年6月,全国,1487 キムチ,102.6,
指数,1998年6月,全国,1485 こんぶつくだ煮,80.3,
指数,1998年6月,全国,1491 野菜缶詰,102.3,
指数,1998年6月,全国,0027 果物,80.6,
指数,1998年6月,全国,0028 生鮮果物,79.9,
指数,1998年6月,全国,1502 りんご,75.5,
指数,1998年6月,全国,1515 オレンジ,80.8,
指数,1998年6月,全国,1531 ぶどうＡ,101.9,
指数,1998年6月,全国,1561 すいか,85.2,
指数,1998年6月,全国,1563 メロン,90,
指数,1998年6月,全国,1581 バナナ,94.1,
指数,1998年6月,全国,1582 キウイフルーツ,71.6,
指数,1998年6月,全国,0029 果物加工品,94,
指数,1998年6月,全国,0030 油脂・調味料,106.2,
指数,1998年6月,全国,0031 油脂,115.5,
指数,1998年6月,全国,1601 食用油,130,
指数,1998年6月,全国,1602 マーガリン,76.1,
指数,1998年6月,全国,0032 調味料,105.2,
指数,1998年6月,全国,1611 食塩,94.2,
指数,1998年6月,全国,1621 しょう油,107.7,
指数,1998年6月,全国,1631 みそ,108.9,
指数,1998年6月,全国,1632 砂糖,103.6,
指数,1998年6月,全国,1633 酢,104.3,
指数,1998年6月,全国,1641 ソース,119.7,
指数,1998年6月,全国,1642 ケチャップ,143.3,
指数,1998年6月,全国,1643 マヨネーズ,109,
指数,1998年6月,全国,1652 カレールウ,99.2,
指数,1998年6月,全国,1653 乾燥スープ,88.8,
指数,1998年6月,全国,1654 風味調味料,114.7,
指数,1998年6月,全国,1656 ふりかけ,97.6,
指数,1998年6月,全国,1655 たれ,100.9,
指数,1998年6月,全国,0033 菓子類,81.5,
指数,1998年6月,全国,1701 ようかん,78.5,
