指数,年月,地域,カテゴリ,数値,単位
指数,2017年9月,全国,0001 総合,98.8,
指数,2017年9月,全国,0002 食料,97.3,
指数,2017年9月,全国,0003 穀類,97.4,
指数,2017年9月,全国,0004 米類,94.9,
指数,2017年9月,全国,1001 うるち米Ａ,95.9,
指数,2017年9月,全国,1002 うるち米Ｂ,94.1,
指数,2017年9月,全国,0005 パン,98.8,
指数,2017年9月,全国,1021 食パン,99.7,
指数,2017年9月,全国,1022 あんパン,96,
指数,2017年9月,全国,1023 カレーパン,101.4,
指数,2017年9月,全国,0006 麺類,97.3,
指数,2017年9月,全国,1031 ゆでうどん,97.4,
指数,2017年9月,全国,1041 そうめん,97.9,
指数,2017年9月,全国,1042 スパゲッティ,100.2,
指数,2017年9月,全国,1051 カップ麺,95.7,
指数,2017年9月,全国,1052 中華麺,98.3,
指数,2017年9月,全国,0007 他の穀類,100.5,
指数,2017年9月,全国,1071 小麦粉,91.4,
指数,2017年9月,全国,1081 もち,104.4,
指数,2017年9月,全国,0008 魚介類,99.7,
指数,2017年9月,全国,0009 生鮮魚介,104.3,
指数,2017年9月,全国,1101 まぐろ,103.3,
指数,2017年9月,全国,1102 あじ,95.2,
指数,2017年9月,全国,1103 いわし,103.6,
指数,2017年9月,全国,1104 かつお,107.6,
指数,2017年9月,全国,1106 さけ,101.8,
指数,2017年9月,全国,1107 さば,107.3,
指数,2017年9月,全国,1108 さんま,101.2,
指数,2017年9月,全国,1110 たい,97.5,
指数,2017年9月,全国,1111 ぶり,96.1,
指数,2017年9月,全国,1112 いか,89.6,
指数,2017年9月,全国,1113 たこ,86.5,
指数,2017年9月,全国,1114 えび,102.5,
指数,2017年9月,全国,1131 あさり,101.6,
指数,2017年9月,全国,1133 ほたて貝,119,
指数,2017年9月,全国,0010 塩干魚介,92,
指数,2017年9月,全国,1141 塩さけ,95,
指数,2017年9月,全国,1142 たらこ,96.5,
指数,2017年9月,全国,1143 しらす干し,82.5,
指数,2017年9月,全国,1144 干しあじ,96.2,
指数,2017年9月,全国,1146 煮干し,93.6,
指数,2017年9月,全国,1150 ししゃも,88.6,
指数,2017年9月,全国,1167 いくら,87.5,
指数,2017年9月,全国,0011 魚肉練製品,96.7,
指数,2017年9月,全国,1151 揚げかまぼこ,96.2,
指数,2017年9月,全国,1152 ちくわ,98.4,
指数,2017年9月,全国,1153 かまぼこ,96.2,
指数,2017年9月,全国,0012 他の魚介加工品,93.4,
指数,2017年9月,全国,1161 かつお節,96.5,
指数,2017年9月,全国,1165 魚介漬物,92.9,
指数,2017年9月,全国,1166 魚介つくだ煮,91.8,
指数,2017年9月,全国,1173 魚介缶詰,95.7,
指数,2017年9月,全国,0013 肉類,98.3,
指数,2017年9月,全国,0014 生鮮肉,97,
指数,2017年9月,全国,1201 牛肉（国産品）,96.6,
指数,2017年9月,全国,1203 牛肉（輸入品）,92.9,
指数,2017年9月,全国,1211 豚肉（国産品）,94.6,
指数,2017年9月,全国,1221 鶏肉,100.4,
指数,2017年9月,全国,0015 加工肉,104.4,
指数,2017年9月,全国,1252 ハム,103.9,
指数,2017年9月,全国,1261 ソーセージ,105.7,
指数,2017年9月,全国,1271 ベーコン,102.2,
指数,2017年9月,全国,0016 乳卵類,95.4,
指数,2017年9月,全国,0017 牛乳・乳製品,94.9,
指数,2017年9月,全国,0018 牛乳,96.8,
指数,2017年9月,全国,1303 牛乳,96.9,
指数,2017年9月,全国,0019 乳製品,93.4,
指数,2017年9月,全国,1311 粉ミルク,100.2,
指数,2017年9月,全国,1333 ヨーグルト,91.4,
指数,2017年9月,全国,1321 バター,99.7,
指数,2017年9月,全国,1331 チーズ（国産品）,98.6,
指数,2017年9月,全国,1332 チーズ（輸入品）,93.7,
指数,2017年9月,全国,0020 卵,97.4,
指数,2017年9月,全国,1341 鶏卵,97.4,
指数,2017年9月,全国,0021 野菜・海藻,98.6,
指数,2017年9月,全国,0022 生鮮野菜,100.6,
指数,2017年9月,全国,1401 キャベツ,91.8,
指数,2017年9月,全国,1402 ほうれんそう,137.1,
指数,2017年9月,全国,1403 はくさい,127.4,
指数,2017年9月,全国,1405 ねぎ,98.6,
指数,2017年9月,全国,1406 レタス,110.7,
指数,2017年9月,全国,1409 ブロッコリー,128.9,
指数,2017年9月,全国,1407 もやし,97.5,
指数,2017年9月,全国,1410 アスパラガス,100.8,
指数,2017年9月,全国,1411 さつまいも,84,
指数,2017年9月,全国,1412 じゃがいも,87.8,
指数,2017年9月,全国,1413 さといも,104.3,
指数,2017年9月,全国,1414 だいこん,104.7,
指数,2017年9月,全国,1415 にんじん,82.3,
指数,2017年9月,全国,1416 ごぼう,105.6,
指数,2017年9月,全国,1417 たまねぎ,98.3,
指数,2017年9月,全国,1419 れんこん,91.1,
指数,2017年9月,全国,1420 ながいも,130.6,
指数,2017年9月,全国,1421 しょうが,98.7,
指数,2017年9月,全国,1430 えだまめ,80.5,
指数,2017年9月,全国,1432 さやいんげん,94.6,
指数,2017年9月,全国,1433 かぼちゃ,92.2,
指数,2017年9月,全国,1434 きゅうり,94.3,
指数,2017年9月,全国,1435 なす,84.7,
指数,2017年9月,全国,1436 トマト,116.1,
指数,2017年9月,全国,1437 ピーマン,78.5,
指数,2017年9月,全国,1438 生しいたけ,101.7,
指数,2017年9月,全国,1442 えのきたけ,94.8,
指数,2017年9月,全国,1443 しめじ,95.2,
指数,2017年9月,全国,0023 乾物・加工品類,94.9,
指数,2017年9月,全国,0024 乾物・海藻,92.5,
指数,2017年9月,全国,1453 干ししいたけ,99.9,
指数,2017年9月,全国,1461 干しのり,94.9,
指数,2017年9月,全国,1462 わかめ,92.5,
指数,2017年9月,全国,1463 こんぶ,89.7,
指数,2017年9月,全国,1464 ひじき,85.5,
指数,2017年9月,全国,0025 大豆加工品,98,
指数,2017年9月,全国,1471 豆腐,98.7,
指数,2017年9月,全国,1472 油揚げ,98.2,
指数,2017年9月,全国,1473 納豆,96.7,
指数,2017年9月,全国,0026 他の野菜・海藻加工品,93.8,
指数,2017年9月,全国,1481 こんにゃく,99.9,
指数,2017年9月,全国,1482 梅干し,84.2,
指数,2017年9月,全国,1483 だいこん漬,91.6,
指数,2017年9月,全国,1486 はくさい漬,95.6,
指数,2017年9月,全国,1487 キムチ,99.5,
指数,2017年9月,全国,1485 こんぶつくだ煮,96.1,
指数,2017年9月,全国,1491 野菜缶詰,98.7,
指数,2017年9月,全国,0027 果物,85.7,
指数,2017年9月,全国,0028 生鮮果物,85,
指数,2017年9月,全国,1511 みかん,122.5,
指数,2017年9月,全国,1515 オレンジ,97.5,
指数,2017年9月,全国,1521 梨,59.8,
指数,2017年9月,全国,1531 ぶどうＡ,70.6,
指数,2017年9月,全国,1532 ぶどうＢ,70.1,
指数,2017年9月,全国,1551 桃,73.1,
指数,2017年9月,全国,1581 バナナ,97.5,
指数,2017年9月,全国,1582 キウイフルーツ,93.8,
指数,2017年9月,全国,0029 果物加工品,94.6,
指数,2017年9月,全国,0030 油脂・調味料,101.1,
指数,2017年9月,全国,0031 油脂,101.7,
指数,2017年9月,全国,1601 食用油,101.1,
指数,2017年9月,全国,1602 マーガリン,104.5,
指数,2017年9月,全国,0032 調味料,101,
指数,2017年9月,全国,1611 食塩,94.4,
指数,2017年9月,全国,1621 しょう油,99.7,
指数,2017年9月,全国,1631 みそ,96.6,
指数,2017年9月,全国,1632 砂糖,101.8,
指数,2017年9月,全国,1633 酢,101.9,
指数,2017年9月,全国,1641 ソース,103.1,
指数,2017年9月,全国,1642 ケチャップ,100.8,
指数,2017年9月,全国,1643 マヨネーズ,102.2,
指数,2017年9月,全国,1645 ドレッシング,99,
