指数,年月,地域,カテゴリ,数値,単位
指数,1995年10月,全国,0001 総合,96,
指数,1995年10月,全国,0002 食料,86.3,
指数,1995年10月,全国,0003 穀類,101,
指数,1995年10月,全国,0004 米類,117.5,
指数,1995年10月,全国,1001 うるち米Ａ,120.2,
指数,1995年10月,全国,1002 うるち米Ｂ,119.2,
指数,1995年10月,全国,0005 パン,87.3,
指数,1995年10月,全国,1021 食パン,87.6,
指数,1995年10月,全国,1022 あんパン,89.3,
指数,1995年10月,全国,0006 麺類,89.5,
指数,1995年10月,全国,1031 ゆでうどん,92.7,
指数,1995年10月,全国,1041 そうめん,84.2,
指数,1995年10月,全国,1042 スパゲッティ,89.5,
指数,1995年10月,全国,1051 カップ麺,84.9,
指数,1995年10月,全国,1052 中華麺,98.9,
指数,1995年10月,全国,0007 他の穀類,109.7,
指数,1995年10月,全国,1071 小麦粉,74.7,
指数,1995年10月,全国,1081 もち,126.3,
指数,1995年10月,全国,0008 魚介類,75.2,
指数,1995年10月,全国,0009 生鮮魚介,76.3,
指数,1995年10月,全国,1101 まぐろ,97.5,
指数,1995年10月,全国,1102 あじ,110.4,
指数,1995年10月,全国,1103 いわし,72.3,
指数,1995年10月,全国,1104 かつお,83.7,
指数,1995年10月,全国,1106 さけ,58.2,
指数,1995年10月,全国,1107 さば,84,
指数,1995年10月,全国,1108 さんま,49.9,
指数,1995年10月,全国,1110 たい,93.7,
指数,1995年10月,全国,1111 ぶり,80.4,
指数,1995年10月,全国,1112 いか,50.6,
指数,1995年10月,全国,1113 たこ,62,
指数,1995年10月,全国,1114 えび,89.4,
指数,1995年10月,全国,1131 あさり,70,
指数,1995年10月,全国,1132 かき（貝）,79.9,
指数,1995年10月,全国,1133 ほたて貝,68.5,
指数,1995年10月,全国,0010 塩干魚介,70.2,
指数,1995年10月,全国,1141 塩さけ,64.3,
指数,1995年10月,全国,1142 たらこ,84.5,
指数,1995年10月,全国,1143 しらす干し,63.4,
指数,1995年10月,全国,1144 干しあじ,78,
指数,1995年10月,全国,1146 煮干し,91,
指数,1995年10月,全国,1150 ししゃも,75.3,
指数,1995年10月,全国,0011 魚肉練製品,89.6,
指数,1995年10月,全国,1151 揚げかまぼこ,83.6,
指数,1995年10月,全国,1152 ちくわ,95.5,
指数,1995年10月,全国,1153 かまぼこ,91.3,
指数,1995年10月,全国,0012 他の魚介加工品,67.9,
指数,1995年10月,全国,1161 かつお節,78.8,
指数,1995年10月,全国,1165 魚介漬物,62.8,
指数,1995年10月,全国,1166 魚介つくだ煮,69.2,
指数,1995年10月,全国,1173 魚介缶詰,69.7,
指数,1995年10月,全国,0013 肉類,74,
指数,1995年10月,全国,0014 生鮮肉,69.4,
指数,1995年10月,全国,1201 牛肉（国産品）,64,
指数,1995年10月,全国,1203 牛肉（輸入品）,64.8,
指数,1995年10月,全国,1211 豚肉（国産品）,69,
指数,1995年10月,全国,1221 鶏肉,74.3,
指数,1995年10月,全国,0015 加工肉,96.1,
指数,1995年10月,全国,1252 ハム,105.6,
指数,1995年10月,全国,1261 ソーセージ,94.7,
指数,1995年10月,全国,1271 ベーコン,78.5,
指数,1995年10月,全国,0016 乳卵類,89.3,
指数,1995年10月,全国,0017 牛乳・乳製品,91.3,
指数,1995年10月,全国,0018 牛乳,89,
指数,1995年10月,全国,1303 牛乳,96.9,
指数,1995年10月,全国,0019 乳製品,95.7,
指数,1995年10月,全国,1311 粉ミルク,95.3,
指数,1995年10月,全国,1333 ヨーグルト,108.1,
指数,1995年10月,全国,1321 バター,73,
指数,1995年10月,全国,1331 チーズ（国産品）,76.8,
指数,1995年10月,全国,1332 チーズ（輸入品）,81.2,
指数,1995年10月,全国,0020 卵,83,
指数,1995年10月,全国,1341 鶏卵,83,
指数,1995年10月,全国,0021 野菜・海藻,83,
指数,1995年10月,全国,0022 生鮮野菜,80.6,
指数,1995年10月,全国,1401 キャベツ,63.6,
指数,1995年10月,全国,1402 ほうれんそう,69.7,
指数,1995年10月,全国,1403 はくさい,86.3,
指数,1995年10月,全国,1405 ねぎ,78.7,
指数,1995年10月,全国,1406 レタス,75.8,
指数,1995年10月,全国,1409 ブロッコリー,98.1,
指数,1995年10月,全国,1407 もやし,108.1,
指数,1995年10月,全国,1411 さつまいも,64.5,
指数,1995年10月,全国,1412 じゃがいも,62.4,
指数,1995年10月,全国,1413 さといも,66.5,
指数,1995年10月,全国,1414 だいこん,86.5,
指数,1995年10月,全国,1415 にんじん,73.2,
指数,1995年10月,全国,1416 ごぼう,70.5,
指数,1995年10月,全国,1417 たまねぎ,78.4,
指数,1995年10月,全国,1419 れんこん,59.4,
指数,1995年10月,全国,1420 ながいも,89.6,
指数,1995年10月,全国,1432 さやいんげん,62.8,
指数,1995年10月,全国,1433 かぼちゃ,55.7,
