指数,年月,地域,カテゴリ,数値,単位
指数,1990年2月,全国,0001 総合,88.2,
指数,1990年2月,全国,0002 食料,80.7,
指数,1990年2月,全国,0003 穀類,96.2,
指数,1990年2月,全国,0004 米類,116.4,
指数,1990年2月,全国,1001 うるち米Ａ,118.4,
指数,1990年2月,全国,1002 うるち米Ｂ,118.2,
指数,1990年2月,全国,0005 パン,81.9,
指数,1990年2月,全国,1021 食パン,84.3,
指数,1990年2月,全国,1022 あんパン,80,
指数,1990年2月,全国,0006 麺類,79.5,
指数,1990年2月,全国,1031 ゆでうどん,81.7,
指数,1990年2月,全国,1041 そうめん,71.6,
指数,1990年2月,全国,1042 スパゲッティ,83.8,
指数,1990年2月,全国,1051 カップ麺,75.4,
指数,1990年2月,全国,1052 中華麺,90.5,
指数,1990年2月,全国,0007 他の穀類,94,
指数,1990年2月,全国,1071 小麦粉,77.5,
指数,1990年2月,全国,1081 もち,104.1,
指数,1990年2月,全国,0008 魚介類,73.3,
指数,1990年2月,全国,0009 生鮮魚介,78.3,
指数,1990年2月,全国,1101 まぐろ,95,
指数,1990年2月,全国,1102 あじ,125.2,
指数,1990年2月,全国,1103 いわし,46.3,
指数,1990年2月,全国,1106 さけ,72.8,
指数,1990年2月,全国,1107 さば,59.1,
指数,1990年2月,全国,1108 さんま,47.2,
指数,1990年2月,全国,1110 たい,106.7,
指数,1990年2月,全国,1111 ぶり,87,
指数,1990年2月,全国,1112 いか,57.7,
指数,1990年2月,全国,1113 たこ,62.5,
指数,1990年2月,全国,1114 えび,95.1,
指数,1990年2月,全国,1131 あさり,63.1,
指数,1990年2月,全国,1132 かき（貝）,51.3,
指数,1990年2月,全国,1133 ほたて貝,76.7,
指数,1990年2月,全国,0010 塩干魚介,70.3,
指数,1990年2月,全国,1141 塩さけ,79,
指数,1990年2月,全国,1142 たらこ,77.1,
指数,1990年2月,全国,1143 しらす干し,54.3,
指数,1990年2月,全国,1144 干しあじ,78,
指数,1990年2月,全国,1146 煮干し,77,
指数,1990年2月,全国,1150 ししゃも,60.7,
指数,1990年2月,全国,0011 魚肉練製品,68.2,
指数,1990年2月,全国,1151 揚げかまぼこ,65.7,
指数,1990年2月,全国,1152 ちくわ,71.8,
指数,1990年2月,全国,1153 かまぼこ,68,
指数,1990年2月,全国,0012 他の魚介加工品,62.2,
指数,1990年2月,全国,1161 かつお節,74.6,
指数,1990年2月,全国,1165 魚介漬物,57.1,
指数,1990年2月,全国,1166 魚介つくだ煮,60.7,
指数,1990年2月,全国,1173 魚介缶詰,63.9,
指数,1990年2月,全国,0013 肉類,71.5,
指数,1990年2月,全国,0014 生鮮肉,67.1,
指数,1990年2月,全国,1201 牛肉（国産品）,61.7,
指数,1990年2月,全国,1203 牛肉（輸入品）,66,
指数,1990年2月,全国,1211 豚肉（国産品）,66.6,
指数,1990年2月,全国,1221 鶏肉,73.7,
指数,1990年2月,全国,0015 加工肉,92.4,
指数,1990年2月,全国,1252 ハム,102.9,
指数,1990年2月,全国,1261 ソーセージ,90.1,
指数,1990年2月,全国,1271 ベーコン,75.9,
指数,1990年2月,全国,0016 乳卵類,87.6,
指数,1990年2月,全国,0017 牛乳・乳製品,88.9,
指数,1990年2月,全国,0018 牛乳,86.1,
指数,1990年2月,全国,1303 牛乳,97.3,
指数,1990年2月,全国,0019 乳製品,94.8,
指数,1990年2月,全国,1311 粉ミルク,82.4,
指数,1990年2月,全国,1333 ヨーグルト,115.8,
指数,1990年2月,全国,1321 バター,74.8,
指数,1990年2月,全国,1331 チーズ（国産品）,70.1,
指数,1990年2月,全国,0020 卵,82.6,
指数,1990年2月,全国,1341 鶏卵,82.6,
指数,1990年2月,全国,0021 野菜・海藻,79.8,
指数,1990年2月,全国,0022 生鮮野菜,85.1,
指数,1990年2月,全国,1401 キャベツ,99.8,
指数,1990年2月,全国,1402 ほうれんそう,55,
指数,1990年2月,全国,1403 はくさい,66.2,
指数,1990年2月,全国,1405 ねぎ,74.6,
指数,1990年2月,全国,1406 レタス,153,
指数,1990年2月,全国,1409 ブロッコリー,128.8,
指数,1990年2月,全国,1407 もやし,91,
指数,1990年2月,全国,1411 さつまいも,66,
指数,1990年2月,全国,1412 じゃがいも,51.3,
指数,1990年2月,全国,1413 さといも,60.4,
指数,1990年2月,全国,1414 だいこん,90.9,
指数,1990年2月,全国,1415 にんじん,67.7,
指数,1990年2月,全国,1416 ごぼう,60.5,
指数,1990年2月,全国,1417 たまねぎ,81.6,
指数,1990年2月,全国,1419 れんこん,69.1,
指数,1990年2月,全国,1420 ながいも,99.9,
指数,1990年2月,全国,1432 さやいんげん,92,
指数,1990年2月,全国,1433 かぼちゃ,75.3,
指数,1990年2月,全国,1434 きゅうり,115.2,
指数,1990年2月,全国,1435 なす,109.2,
指数,1990年2月,全国,1436 トマト,84.6,
指数,1990年2月,全国,1437 ピーマン,96.8,
指数,1990年2月,全国,1438 生しいたけ,102.1,
指数,1990年2月,全国,1442 えのきたけ,200.7,
指数,1990年2月,全国,0023 乾物・加工品類,72,
指数,1990年2月,全国,0024 乾物・海藻,57.9,
指数,1990年2月,全国,1453 干ししいたけ,64.3,
指数,1990年2月,全国,1461 干しのり,79.7,
指数,1990年2月,全国,1462 わかめ,46.6,
指数,1990年2月,全国,1463 こんぶ,49.5,
指数,1990年2月,全国,0025 大豆加工品,85.6,
指数,1990年2月,全国,1471 豆腐,82.8,
指数,1990年2月,全国,1472 油揚げ,84,
指数,1990年2月,全国,1473 納豆,88.9,
指数,1990年2月,全国,0026 他の野菜・海藻加工品,71,
指数,1990年2月,全国,1481 こんにゃく,97.5,
指数,1990年2月,全国,1482 梅干し,63,
指数,1990年2月,全国,1483 だいこん漬,63.9,
指数,1990年2月,全国,1486 はくさい漬,53.1,
指数,1990年2月,全国,1485 こんぶつくだ煮,67.5,
指数,1990年2月,全国,1491 野菜缶詰,99.9,
指数,1990年2月,全国,0027 果物,67.2,
指数,1990年2月,全国,0028 生鮮果物,66.3,
指数,1990年2月,全国,1502 りんご,74.9,
