指数,年月,地域,カテゴリ,数値,単位
指数,2003年10月,全国,0001 総合,95.7,
指数,2003年10月,全国,0002 食料,85.9,
指数,2003年10月,全国,0003 穀類,99.3,
指数,2003年10月,全国,0004 米類,116.3,
指数,2003年10月,全国,1001 うるち米Ａ,123.5,
指数,2003年10月,全国,1002 うるち米Ｂ,114,
指数,2003年10月,全国,0005 パン,87.5,
指数,2003年10月,全国,1021 食パン,90.5,
指数,2003年10月,全国,1022 あんパン,84.7,
指数,2003年10月,全国,0006 麺類,88,
指数,2003年10月,全国,1031 ゆでうどん,92,
指数,2003年10月,全国,1041 そうめん,90,
指数,2003年10月,全国,1042 スパゲッティ,85.8,
指数,2003年10月,全国,1051 カップ麺,77.8,
指数,2003年10月,全国,1052 中華麺,98.7,
指数,2003年10月,全国,0007 他の穀類,101.7,
指数,2003年10月,全国,1071 小麦粉,70.7,
指数,2003年10月,全国,1081 もち,116.4,
指数,2003年10月,全国,0008 魚介類,74.3,
指数,2003年10月,全国,0009 生鮮魚介,74.4,
指数,2003年10月,全国,1101 まぐろ,93,
指数,2003年10月,全国,1102 あじ,95,
指数,2003年10月,全国,1103 いわし,117.7,
指数,2003年10月,全国,1104 かつお,87.2,
指数,2003年10月,全国,1106 さけ,61.5,
指数,2003年10月,全国,1107 さば,95.3,
指数,2003年10月,全国,1108 さんま,48.9,
指数,2003年10月,全国,1110 たい,71.6,
指数,2003年10月,全国,1111 ぶり,83.9,
指数,2003年10月,全国,1112 いか,46,
指数,2003年10月,全国,1113 たこ,67.2,
指数,2003年10月,全国,1114 えび,88.3,
指数,2003年10月,全国,1131 あさり,81,
指数,2003年10月,全国,1132 かき（貝）,80.7,
指数,2003年10月,全国,1133 ほたて貝,61.2,
指数,2003年10月,全国,0010 塩干魚介,71.7,
指数,2003年10月,全国,1141 塩さけ,58,
指数,2003年10月,全国,1142 たらこ,99.1,
指数,2003年10月,全国,1143 しらす干し,62.2,
指数,2003年10月,全国,1144 干しあじ,79,
指数,2003年10月,全国,1146 煮干し,94.2,
指数,2003年10月,全国,1150 ししゃも,59.5,
指数,2003年10月,全国,0011 魚肉練製品,82.7,
指数,2003年10月,全国,1151 揚げかまぼこ,78.9,
指数,2003年10月,全国,1152 ちくわ,83.5,
指数,2003年10月,全国,1153 かまぼこ,85.3,
指数,2003年10月,全国,0012 他の魚介加工品,72.6,
指数,2003年10月,全国,1161 かつお節,77.5,
指数,2003年10月,全国,1165 魚介漬物,69.6,
指数,2003年10月,全国,1166 魚介つくだ煮,73.7,
指数,2003年10月,全国,1173 魚介缶詰,77.9,
指数,2003年10月,全国,0013 肉類,77.9,
指数,2003年10月,全国,0014 生鮮肉,73.9,
指数,2003年10月,全国,1201 牛肉（国産品）,70.5,
指数,2003年10月,全国,1203 牛肉（輸入品）,56.8,
指数,2003年10月,全国,1211 豚肉（国産品）,76.5,
指数,2003年10月,全国,1221 鶏肉,83.1,
指数,2003年10月,全国,0015 加工肉,96.6,
指数,2003年10月,全国,1252 ハム,103.7,
指数,2003年10月,全国,1261 ソーセージ,93.2,
指数,2003年10月,全国,1271 ベーコン,90.3,
指数,2003年10月,全国,0016 乳卵類,86.1,
指数,2003年10月,全国,0017 牛乳・乳製品,88.5,
指数,2003年10月,全国,0018 牛乳,87.6,
指数,2003年10月,全国,1303 牛乳,92.6,
指数,2003年10月,全国,0019 乳製品,90.5,
指数,2003年10月,全国,1311 粉ミルク,95.6,
指数,2003年10月,全国,1333 ヨーグルト,98.7,
指数,2003年10月,全国,1321 バター,70.8,
指数,2003年10月,全国,1331 チーズ（国産品）,69.3,
指数,2003年10月,全国,1332 チーズ（輸入品）,81.7,
指数,2003年10月,全国,0020 卵,77.7,
指数,2003年10月,全国,1341 鶏卵,77.7,
指数,2003年10月,全国,0021 野菜・海藻,82.2,
指数,2003年10月,全国,0022 生鮮野菜,78.7,
指数,2003年10月,全国,1401 キャベツ,72.8,
指数,2003年10月,全国,1402 ほうれんそう,78,
