指数,年月,地域,カテゴリ,数値,単位
指数,1977年7月,全国,0001 総合,62.8,
指数,1977年7月,全国,0002 食料,59.1,
指数,1977年7月,全国,0003 穀類,69.2,
指数,1977年7月,全国,0004 米類,85.4,
指数,1977年7月,全国,1001 うるち米Ａ,87.9,
指数,1977年7月,全国,1002 うるち米Ｂ,89.2,
指数,1977年7月,全国,0005 パン,58.8,
指数,1977年7月,全国,1021 食パン,62.1,
指数,1977年7月,全国,1022 あんパン,54.3,
指数,1977年7月,全国,0006 麺類,52.7,
指数,1977年7月,全国,1031 ゆでうどん,57.7,
指数,1977年7月,全国,1041 そうめん,46.1,
指数,1977年7月,全国,1051 カップ麺,49.6,
指数,1977年7月,全国,0007 他の穀類,67.1,
指数,1977年7月,全国,1071 小麦粉,60,
指数,1977年7月,全国,1081 もち,71.5,
指数,1977年7月,全国,0008 魚介類,56.6,
指数,1977年7月,全国,0009 生鮮魚介,63.6,
指数,1977年7月,全国,1101 まぐろ,71.5,
指数,1977年7月,全国,1102 あじ,102.7,
指数,1977年7月,全国,1103 いわし,33.5,
指数,1977年7月,全国,1104 かつお,62.4,
指数,1977年7月,全国,1106 さけ,78.1,
指数,1977年7月,全国,1107 さば,40,
指数,1977年7月,全国,1108 さんま,77.5,
指数,1977年7月,全国,1110 たい,92.4,
指数,1977年7月,全国,1111 ぶり,80.4,
指数,1977年7月,全国,1112 いか,49.6,
指数,1977年7月,全国,1113 たこ,43.5,
指数,1977年7月,全国,1114 えび,102.8,
指数,1977年7月,全国,1131 あさり,29.8,
指数,1977年7月,全国,0010 塩干魚介,53.9,
指数,1977年7月,全国,1141 塩さけ,72.7,
指数,1977年7月,全国,1142 たらこ,45.9,
指数,1977年7月,全国,1143 しらす干し,36.8,
指数,1977年7月,全国,1146 煮干し,47.2,
指数,1977年7月,全国,0011 魚肉練製品,42.9,
指数,1977年7月,全国,1151 揚げかまぼこ,40.2,
指数,1977年7月,全国,1152 ちくわ,43.3,
指数,1977年7月,全国,1153 かまぼこ,44,
指数,1977年7月,全国,0012 他の魚介加工品,45.3,
指数,1977年7月,全国,1161 かつお節,56.7,
指数,1977年7月,全国,0013 肉類,67.6,
指数,1977年7月,全国,0014 生鮮肉,65.2,
指数,1977年7月,全国,1201 牛肉（国産品）,47.6,
指数,1977年7月,全国,1211 豚肉（国産品）,65.6,
指数,1977年7月,全国,1221 鶏肉,83.3,
指数,1977年7月,全国,0015 加工肉,78.6,
指数,1977年7月,全国,1261 ソーセージ,75.4,
指数,1977年7月,全国,1271 ベーコン,70.9,
指数,1977年7月,全国,0016 乳卵類,81.7,
指数,1977年7月,全国,0017 牛乳・乳製品,79.6,
指数,1977年7月,全国,0018 牛乳,82,
指数,1977年7月,全国,1303 牛乳,99.3,
指数,1977年7月,全国,0019 乳製品,70.6,
指数,1977年7月,全国,1311 粉ミルク,45.7,
指数,1977年7月,全国,1321 バター,64.4,
指数,1977年7月,全国,1331 チーズ（国産品）,57.5,
指数,1977年7月,全国,0020 卵,86.6,
指数,1977年7月,全国,1341 鶏卵,86.6,
指数,1977年7月,全国,0021 野菜・海藻,41.4,
指数,1977年7月,全国,0022 生鮮野菜,37.8,
指数,1977年7月,全国,1401 キャベツ,39.1,
指数,1977年7月,全国,1402 ほうれんそう,49.1,
