指数,年月,地域,カテゴリ,数値,単位
指数,1977年9月,全国,0001 総合,63.9,
指数,1977年9月,全国,0002 食料,61.6,
指数,1977年9月,全国,0003 穀類,72.7,
指数,1977年9月,全国,0004 米類,91.3,
指数,1977年9月,全国,1001 うるち米Ａ,92.2,
指数,1977年9月,全国,1002 うるち米Ｂ,94.1,
指数,1977年9月,全国,0005 パン,58.8,
指数,1977年9月,全国,1021 食パン,62.1,
指数,1977年9月,全国,1022 あんパン,54.4,
指数,1977年9月,全国,0006 麺類,52.8,
指数,1977年9月,全国,1031 ゆでうどん,57.9,
指数,1977年9月,全国,1041 そうめん,46.3,
指数,1977年9月,全国,1051 カップ麺,49.6,
指数,1977年9月,全国,0007 他の穀類,66.6,
指数,1977年9月,全国,1071 小麦粉,60.2,
指数,1977年9月,全国,1081 もち,70.8,
指数,1977年9月,全国,0008 魚介類,59.3,
指数,1977年9月,全国,0009 生鮮魚介,67.9,
指数,1977年9月,全国,1101 まぐろ,72.8,
指数,1977年9月,全国,1102 あじ,118.9,
指数,1977年9月,全国,1103 いわし,36.2,
指数,1977年9月,全国,1104 かつお,64.9,
指数,1977年9月,全国,1106 さけ,69.3,
指数,1977年9月,全国,1107 さば,40.1,
指数,1977年9月,全国,1108 さんま,76.9,
指数,1977年9月,全国,1110 たい,96.4,
指数,1977年9月,全国,1111 ぶり,79.2,
指数,1977年9月,全国,1112 いか,52.4,
指数,1977年9月,全国,1113 たこ,43.6,
指数,1977年9月,全国,1114 えび,103.6,
指数,1977年9月,全国,1131 あさり,32.1,
指数,1977年9月,全国,0010 塩干魚介,53.3,
指数,1977年9月,全国,1141 塩さけ,68.7,
指数,1977年9月,全国,1142 たらこ,48.5,
指数,1977年9月,全国,1143 しらす干し,40.4,
指数,1977年9月,全国,1146 煮干し,47.3,
指数,1977年9月,全国,0011 魚肉練製品,46.1,
指数,1977年9月,全国,1151 揚げかまぼこ,44,
指数,1977年9月,全国,1152 ちくわ,47.3,
指数,1977年9月,全国,1153 かまぼこ,46.6,
指数,1977年9月,全国,0012 他の魚介加工品,46.5,
指数,1977年9月,全国,1161 かつお節,57.5,
指数,1977年9月,全国,0013 肉類,68.1,
指数,1977年9月,全国,0014 生鮮肉,65.4,
指数,1977年9月,全国,1201 牛肉（国産品）,47.9,
指数,1977年9月,全国,1211 豚肉（国産品）,66,
指数,1977年9月,全国,1221 鶏肉,83.2,
指数,1977年9月,全国,0015 加工肉,80.2,
指数,1977年9月,全国,1261 ソーセージ,76.9,
指数,1977年9月,全国,1271 ベーコン,72.2,
指数,1977年9月,全国,0016 乳卵類,86,
指数,1977年9月,全国,0017 牛乳・乳製品,79.7,
指数,1977年9月,全国,0018 牛乳,81.8,
指数,1977年9月,全国,1303 牛乳,99.2,
指数,1977年9月,全国,0019 乳製品,71.4,
指数,1977年9月,全国,1311 粉ミルク,46.9,
指数,1977年9月,全国,1321 バター,64.5,
指数,1977年9月,全国,1331 チーズ（国産品）,57.7,
指数,1977年9月,全国,0020 卵,99.5,
指数,1977年9月,全国,1341 鶏卵,99.5,
指数,1977年9月,全国,0021 野菜・海藻,50.1,
指数,1977年9月,全国,0022 生鮮野菜,51.7,
指数,1977年9月,全国,1401 キャベツ,96.4,
指数,1977年9月,全国,1402 ほうれんそう,62.5,
指数,1977年9月,全国,1403 はくさい,75.3,
指数,1977年9月,全国,1405 ねぎ,41.2,
指数,1977年9月,全国,1406 レタス,95.8,
指数,1977年9月,全国,1407 もやし,89.7,
指数,1977年9月,全国,1411 さつまいも,35.6,
指数,1977年9月,全国,1412 じゃがいも,34.3,
指数,1977年9月,全国,1413 さといも,34.6,
指数,1977年9月,全国,1414 だいこん,118.1,
指数,1977年9月,全国,1415 にんじん,47.2,
指数,1977年9月,全国,1416 ごぼう,45.2,
指数,1977年9月,全国,1417 たまねぎ,56.4,
指数,1977年9月,全国,1419 れんこん,51.9,
指数,1977年9月,全国,1433 かぼちゃ,26.7,
指数,1977年9月,全国,1434 きゅうり,35,
指数,1977年9月,全国,1435 なす,33.2,
指数,1977年9月,全国,1436 トマト,39.9,
指数,1977年9月,全国,1437 ピーマン,23.5,
指数,1977年9月,全国,1438 生しいたけ,78.7,
指数,1977年9月,全国,0023 乾物・加工品類,48.4,
指数,1977年9月,全国,0024 乾物・海藻,40.8,
指数,1977年9月,全国,1453 干ししいたけ,49.1,
指数,1977年9月,全国,1461 干しのり,55.6,
指数,1977年9月,全国,1462 わかめ,30.9,
指数,1977年9月,全国,1463 こんぶ,31.2,
指数,1977年9月,全国,0025 大豆加工品,62,
指数,1977年9月,全国,1471 豆腐,60.2,
指数,1977年9月,全国,1472 油揚げ,61.1,
指数,1977年9月,全国,1473 納豆,63.7,
指数,1977年9月,全国,0026 他の野菜・海藻加工品,44.1,
指数,1977年9月,全国,1481 こんにゃく,50.7,
指数,1977年9月,全国,1482 梅干し,28.6,
指数,1977年9月,全国,1483 だいこん漬,47.8,
指数,1977年9月,全国,1485 こんぶつくだ煮,39.3,
指数,1977年9月,全国,1491 野菜缶詰,82.6,
指数,1977年9月,全国,0027 果物,46,
指数,1977年9月,全国,0028 生鮮果物,45.1,
指数,1977年9月,全国,1511 みかん,135.8,
指数,1977年9月,全国,1521 梨,32.4,
