指数,年月,地域,カテゴリ,数値,単位
指数,2019年11月,全国,0001 総合,100.5,
指数,2019年11月,全国,0002 食料,99.6,
指数,2019年11月,全国,0003 穀類,100.5,
指数,2019年11月,全国,0004 米類,100.5,
指数,2019年11月,全国,1001 うるち米Ａ,100.6,
指数,2019年11月,全国,1002 うるち米Ｂ,100.5,
指数,2019年11月,全国,0005 パン,100.5,
指数,2019年11月,全国,1021 食パン,100.8,
指数,2019年11月,全国,1022 あんパン,100,
指数,2019年11月,全国,1023 カレーパン,100.9,
指数,2019年11月,全国,0006 麺類,100.8,
指数,2019年11月,全国,1031 ゆでうどん,100.5,
指数,2019年11月,全国,1041 そうめん,99.6,
指数,2019年11月,全国,1042 スパゲッティ,98.7,
指数,2019年11月,全国,1051 カップ麺,101.4,
指数,2019年11月,全国,1052 中華麺,101.5,
指数,2019年11月,全国,0007 他の穀類,100,
指数,2019年11月,全国,1071 小麦粉,99,
指数,2019年11月,全国,1081 もち,100.4,
指数,2019年11月,全国,0008 魚介類,100.9,
指数,2019年11月,全国,0009 生鮮魚介,101.5,
指数,2019年11月,全国,1101 まぐろ,105,
指数,2019年11月,全国,1102 あじ,101.6,
指数,2019年11月,全国,1103 いわし,108.6,
指数,2019年11月,全国,1106 さけ,97.9,
指数,2019年11月,全国,1107 さば,114.4,
指数,2019年11月,全国,1108 さんま,78.6,
指数,2019年11月,全国,1110 たい,105.8,
指数,2019年11月,全国,1111 ぶり,102,
指数,2019年11月,全国,1112 いか,108.7,
指数,2019年11月,全国,1113 たこ,102.9,
指数,2019年11月,全国,1114 えび,99.7,
指数,2019年11月,全国,1131 あさり,100.1,
指数,2019年11月,全国,1132 かき（貝）,105.6,
指数,2019年11月,全国,1133 ほたて貝,104.2,
指数,2019年11月,全国,0010 塩干魚介,100.3,
指数,2019年11月,全国,1141 塩さけ,103.1,
指数,2019年11月,全国,1142 たらこ,100.7,
指数,2019年11月,全国,1143 しらす干し,99.4,
指数,2019年11月,全国,1144 干しあじ,96.8,
指数,2019年11月,全国,1146 煮干し,98.4,
指数,2019年11月,全国,1150 ししゃも,94.2,
指数,2019年11月,全国,1167 いくら,100.8,
指数,2019年11月,全国,0011 魚肉練製品,99.9,
指数,2019年11月,全国,1151 揚げかまぼこ,100.1,
指数,2019年11月,全国,1152 ちくわ,99.4,
指数,2019年11月,全国,1153 かまぼこ,99.9,
指数,2019年11月,全国,0012 他の魚介加工品,100,
指数,2019年11月,全国,1161 かつお節,99.6,
指数,2019年11月,全国,1165 魚介漬物,100.9,
指数,2019年11月,全国,1166 魚介つくだ煮,98,
指数,2019年11月,全国,1173 魚介缶詰,100.5,
指数,2019年11月,全国,0013 肉類,99.6,
指数,2019年11月,全国,0014 生鮮肉,99.3,
指数,2019年11月,全国,1201 牛肉（国産品）,98.9,
指数,2019年11月,全国,1203 牛肉（輸入品）,101.4,
指数,2019年11月,全国,1211 豚肉（国産品）,97.6,
指数,2019年11月,全国,1221 鶏肉,100,
指数,2019年11月,全国,0015 加工肉,100.8,
指数,2019年11月,全国,1252 ハム,100.4,
指数,2019年11月,全国,1261 ソーセージ,101.3,
指数,2019年11月,全国,1271 ベーコン,100.2,
指数,2019年11月,全国,0016 乳卵類,100.6,
指数,2019年11月,全国,0017 牛乳・乳製品,100.6,
指数,2019年11月,全国,0018 牛乳,100.1,
指数,2019年11月,全国,1303 牛乳,100.1,
指数,2019年11月,全国,0019 乳製品,101,
指数,2019年11月,全国,1311 粉ミルク,100.1,
指数,2019年11月,全国,1333 ヨーグルト,100.9,
指数,2019年11月,全国,1321 バター,99.7,
指数,2019年11月,全国,1331 チーズ（国産品）,102.6,
指数,2019年11月,全国,1332 チーズ（輸入品）,100.1,
指数,2019年11月,全国,0020 卵,100.8,
指数,2019年11月,全国,1341 鶏卵,100.8,
指数,2019年11月,全国,0021 野菜・海藻,99.5,
指数,2019年11月,全国,0022 生鮮野菜,99.7,
指数,2019年11月,全国,1401 キャベツ,80.3,
指数,2019年11月,全国,1402 ほうれんそう,117.9,
指数,2019年11月,全国,1403 はくさい,82,
指数,2019年11月,全国,1405 ねぎ,95.9,
指数,2019年11月,全国,1406 レタス,129.8,
指数,2019年11月,全国,1409 ブロッコリー,115.3,
指数,2019年11月,全国,1407 もやし,99.5,
指数,2019年11月,全国,1410 アスパラガス,87.7,
指数,2019年11月,全国,1411 さつまいも,92.9,
指数,2019年11月,全国,1412 じゃがいも,80.9,
指数,2019年11月,全国,1413 さといも,92,
指数,2019年11月,全国,1414 だいこん,99.2,
指数,2019年11月,全国,1415 にんじん,85.3,
指数,2019年11月,全国,1416 ごぼう,99.3,
指数,2019年11月,全国,1417 たまねぎ,96.4,
指数,2019年11月,全国,1419 れんこん,79.6,
指数,2019年11月,全国,1420 ながいも,100.1,
指数,2019年11月,全国,1421 しょうが,102,
指数,2019年11月,全国,1432 さやいんげん,103.3,
指数,2019年11月,全国,1433 かぼちゃ,88.3,
指数,2019年11月,全国,1434 きゅうり,105.5,
指数,2019年11月,全国,1435 なす,102.6,
指数,2019年11月,全国,1436 トマト,120.1,
指数,2019年11月,全国,1437 ピーマン,82.1,
指数,2019年11月,全国,1438 生しいたけ,100.7,
指数,2019年11月,全国,1442 えのきたけ,93.1,
指数,2019年11月,全国,1443 しめじ,99.4,
指数,2019年11月,全国,0023 乾物・加工品類,99.2,
指数,2019年11月,全国,0024 乾物・海藻,99.1,
指数,2019年11月,全国,1453 干ししいたけ,100.9,
指数,2019年11月,全国,1461 干しのり,100,
指数,2019年11月,全国,1462 わかめ,98.7,
指数,2019年11月,全国,1463 こんぶ,96.4,
指数,2019年11月,全国,1464 ひじき,99.5,
指数,2019年11月,全国,0025 大豆加工品,99.4,
指数,2019年11月,全国,1471 豆腐,99.3,
指数,2019年11月,全国,1472 油揚げ,98.8,
指数,2019年11月,全国,1473 納豆,100.1,
指数,2019年11月,全国,0026 他の野菜・海藻加工品,99.1,
指数,2019年11月,全国,1481 こんにゃく,99.8,
指数,2019年11月,全国,1482 梅干し,99.7,
指数,2019年11月,全国,1483 だいこん漬,99.6,
指数,2019年11月,全国,1486 はくさい漬,98.1,
指数,2019年11月,全国,1487 キムチ,99.2,
指数,2019年11月,全国,1485 こんぶつくだ煮,97.5,
指数,2019年11月,全国,1491 野菜缶詰,99.3,
指数,2019年11月,全国,0027 果物,89.1,
指数,2019年11月,全国,0028 生鮮果物,88.3,
指数,2019年11月,全国,1502 りんご,88,
指数,2019年11月,全国,1511 みかん,88.9,
指数,2019年11月,全国,1515 オレンジ,100.1,
指数,2019年11月,全国,1541 柿,86.5,
指数,2019年11月,全国,1581 バナナ,96.2,
指数,2019年11月,全国,1582 キウイフルーツ,95.8,
指数,2019年11月,全国,0029 果物加工品,100.3,
指数,2019年11月,全国,0030 油脂・調味料,100.4,
指数,2019年11月,全国,0031 油脂,100.7,
指数,2019年11月,全国,1601 食用油,101.1,
指数,2019年11月,全国,1602 マーガリン,98.6,
指数,2019年11月,全国,0032 調味料,100.3,
指数,2019年11月,全国,1611 食塩,98.6,
指数,2019年11月,全国,1621 しょう油,100.6,
指数,2019年11月,全国,1631 みそ,99.5,
指数,2019年11月,全国,1632 砂糖,100.7,
指数,2019年11月,全国,1633 酢,100.4,
指数,2019年11月,全国,1641 ソース,100.9,
指数,2019年11月,全国,1642 ケチャップ,100.4,
指数,2019年11月,全国,1643 マヨネーズ,99.1,
指数,2019年11月,全国,1645 ドレッシング,102.6,
指数,2019年11月,全国,1644 ジャム,100.3,
指数,2019年11月,全国,1652 カレールウ,101.7,
指数,2019年11月,全国,1653 乾燥スープ,99.8,
指数,2019年11月,全国,1654 風味調味料,100.2,
指数,2019年11月,全国,1656 ふりかけ,102.3,
指数,2019年11月,全国,1655 たれ,101.6,
指数,2019年11月,全国,1659 つゆ,98.7,
指数,2019年11月,全国,1657 合わせ調味料,100.8,
指数,2019年11月,全国,1658 パスタソース,97.9,
指数,2019年11月,全国,0033 菓子類,99.6,
指数,2019年11月,全国,1701 ようかん,98.9,
指数,2019年11月,全国,1702 まんじゅう,95,
指数,2019年11月,全国,1703 だいふく餅,96.5,
指数,2019年11月,全国,1711 カステラ,100.2,
指数,2019年11月,全国,1712 ケーキ,99.1,
指数,2019年11月,全国,1784 ゼリー,99.7,
指数,2019年11月,全国,1714 プリン,100,
指数,2019年11月,全国,1713 シュークリーム,97.8,
指数,2019年11月,全国,1715 ロールケーキ,99,
指数,2019年11月,全国,1741 せんべい,104.5,
指数,2019年11月,全国,1721 ビスケット,100.4,
指数,2019年11月,全国,1783 ポテトチップス,100.2,
指数,2019年11月,全国,1732 キャンデー,99.7,
