指数,年月,地域,カテゴリ,数値,単位
指数,1981年5月,全国,0001 総合,76.9,
指数,1981年5月,全国,0002 食料,70.9,
指数,1981年5月,全国,0003 穀類,82.2,
指数,1981年5月,全国,0004 米類,100.6,
指数,1981年5月,全国,1001 うるち米Ａ,99.7,
指数,1981年5月,全国,1002 うるち米Ｂ,101.8,
指数,1981年5月,全国,0005 パン,67.3,
指数,1981年5月,全国,1021 食パン,70.9,
指数,1981年5月,全国,1022 あんパン,63.1,
指数,1981年5月,全国,0006 麺類,67.2,
指数,1981年5月,全国,1031 ゆでうどん,70.3,
指数,1981年5月,全国,1041 そうめん,57.8,
指数,1981年5月,全国,1051 カップ麺,65.5,
指数,1981年5月,全国,0007 他の穀類,81.8,
指数,1981年5月,全国,1071 小麦粉,69.9,
指数,1981年5月,全国,1081 もち,88.4,
指数,1981年5月,全国,0008 魚介類,64.7,
指数,1981年5月,全国,0009 生鮮魚介,70.6,
指数,1981年5月,全国,1101 まぐろ,79.8,
指数,1981年5月,全国,1102 あじ,135.7,
指数,1981年5月,全国,1103 いわし,35.8,
指数,1981年5月,全国,1104 かつお,75.7,
指数,1981年5月,全国,1106 さけ,79,
指数,1981年5月,全国,1107 さば,38.1,
指数,1981年5月,全国,1108 さんま,50.7,
指数,1981年5月,全国,1110 たい,104.5,
指数,1981年5月,全国,1111 ぶり,78,
指数,1981年5月,全国,1112 いか,54,
指数,1981年5月,全国,1113 たこ,60.1,
指数,1981年5月,全国,1114 えび,110.2,
指数,1981年5月,全国,1131 あさり,49.6,
指数,1981年5月,全国,1133 ほたて貝,78.4,
指数,1981年5月,全国,0010 塩干魚介,62.2,
指数,1981年5月,全国,1141 塩さけ,73.2,
指数,1981年5月,全国,1142 たらこ,70.3,
指数,1981年5月,全国,1143 しらす干し,43.7,
指数,1981年5月,全国,1144 干しあじ,82.7,
指数,1981年5月,全国,1146 煮干し,52.3,
指数,1981年5月,全国,0011 魚肉練製品,57.4,
指数,1981年5月,全国,1151 揚げかまぼこ,55.2,
指数,1981年5月,全国,1152 ちくわ,60.5,
指数,1981年5月,全国,1153 かまぼこ,55.4,
指数,1981年5月,全国,0012 他の魚介加工品,51.5,
指数,1981年5月,全国,1161 かつお節,68.8,
指数,1981年5月,全国,0013 肉類,71.2,
指数,1981年5月,全国,0014 生鮮肉,67.3,
指数,1981年5月,全国,1201 牛肉（国産品）,54.5,
指数,1981年5月,全国,1203 牛肉（輸入品）,89.3,
指数,1981年5月,全国,1211 豚肉（国産品）,65.7,
指数,1981年5月,全国,1221 鶏肉,82.6,
指数,1981年5月,全国,0015 加工肉,89,
指数,1981年5月,全国,1252 ハム,99,
指数,1981年5月,全国,1261 ソーセージ,87.7,
指数,1981年5月,全国,1271 ベーコン,74,
指数,1981年5月,全国,0016 乳卵類,88.2,
指数,1981年5月,全国,0017 牛乳・乳製品,85.2,
指数,1981年5月,全国,0018 牛乳,86.1,
指数,1981年5月,全国,1303 牛乳,102,
指数,1981年5月,全国,0019 乳製品,81.3,
指数,1981年5月,全国,1311 粉ミルク,57.8,
指数,1981年5月,全国,1321 バター,69.5,
指数,1981年5月,全国,1331 チーズ（国産品）,62.2,
指数,1981年5月,全国,0020 卵,94.1,
指数,1981年5月,全国,1341 鶏卵,94.1,
指数,1981年5月,全国,0021 野菜・海藻,63.9,
指数,1981年5月,全国,0022 生鮮野菜,67.9,
指数,1981年5月,全国,1401 キャベツ,48.1,
指数,1981年5月,全国,1402 ほうれんそう,34.1,
指数,1981年5月,全国,1403 はくさい,56.5,
指数,1981年5月,全国,1405 ねぎ,56.2,
指数,1981年5月,全国,1406 レタス,55.4,
指数,1981年5月,全国,1407 もやし,91.4,
指数,1981年5月,全国,1411 さつまいも,66.5,
指数,1981年5月,全国,1412 じゃがいも,87.1,
指数,1981年5月,全国,1413 さといも,40.3,
指数,1981年5月,全国,1414 だいこん,92.1,
指数,1981年5月,全国,1415 にんじん,60.1,
指数,1981年5月,全国,1416 ごぼう,74,
指数,1981年5月,全国,1417 たまねぎ,133.5,
指数,1981年5月,全国,1419 れんこん,65.8,
指数,1981年5月,全国,1420 ながいも,96.5,
指数,1981年5月,全国,1432 さやいんげん,53,
指数,1981年5月,全国,1433 かぼちゃ,93.7,
指数,1981年5月,全国,1434 きゅうり,50.7,
指数,1981年5月,全国,1435 なす,63.5,
指数,1981年5月,全国,1436 トマト,61.3,
指数,1981年5月,全国,1437 ピーマン,43.4,
指数,1981年5月,全国,1438 生しいたけ,84.4,
指数,1981年5月,全国,0023 乾物・加工品類,58.5,
指数,1981年5月,全国,0024 乾物・海藻,50.3,
指数,1981年5月,全国,1453 干ししいたけ,52.7,
指数,1981年5月,全国,1461 干しのり,73.7,
指数,1981年5月,全国,1462 わかめ,38.6,
指数,1981年5月,全国,1463 こんぶ,40,
指数,1981年5月,全国,0025 大豆加工品,71,
指数,1981年5月,全国,1471 豆腐,68.5,
指数,1981年5月,全国,1472 油揚げ,70.7,
指数,1981年5月,全国,1473 納豆,72.5,
指数,1981年5月,全国,0026 他の野菜・海藻加工品,54,
指数,1981年5月,全国,1481 こんにゃく,57.5,
指数,1981年5月,全国,1482 梅干し,38,
指数,1981年5月,全国,1483 だいこん漬,55.3,
指数,1981年5月,全国,1485 こんぶつくだ煮,55.8,
指数,1981年5月,全国,1491 野菜缶詰,94.1,
指数,1981年5月,全国,0027 果物,61.5,
指数,1981年5月,全国,0028 生鮮果物,60.8,
指数,1981年5月,全国,1502 りんご,85.7,
指数,1981年5月,全国,1515 オレンジ,153.8,
指数,1981年5月,全国,1561 すいか,112.5,
指数,1981年5月,全国,1571 いちご,48.6,
指数,1981年5月,全国,1581 バナナ,96.8,
指数,1981年5月,全国,0029 果物加工品,76.4,
指数,1981年5月,全国,0030 油脂・調味料,98.2,
指数,1981年5月,全国,0031 油脂,124.3,
指数,1981年5月,全国,1601 食用油,139.3,
指数,1981年5月,全国,1602 マーガリン,82.8,
指数,1981年5月,全国,0032 調味料,95.4,
指数,1981年5月,全国,1611 食塩,63.1,
指数,1981年5月,全国,1621 しょう油,96.7,
指数,1981年5月,全国,1631 みそ,93.3,
指数,1981年5月,全国,1632 砂糖,134.1,
指数,1981年5月,全国,1633 酢,95,
指数,1981年5月,全国,1641 ソース,109.1,
指数,1981年5月,全国,1642 ケチャップ,150.9,
指数,1981年5月,全国,1643 マヨネーズ,101.2,
指数,1981年5月,全国,1652 カレールウ,87.3,
指数,1981年5月,全国,1653 乾燥スープ,64.4,
指数,1981年5月,全国,1654 風味調味料,91.6,
指数,1981年5月,全国,0033 菓子類,66.9,
指数,1981年5月,全国,1701 ようかん,49.5,
指数,1981年5月,全国,1702 まんじゅう,60.8,
指数,1981年5月,全国,1711 カステラ,67.8,
指数,1981年5月,全国,1712 ケーキ,51.4,
指数,1981年5月,全国,1713 シュークリーム,77.1,
指数,1981年5月,全国,1741 せんべい,81.6,
指数,1981年5月,全国,1721 ビスケット,60.6,
指数,1981年5月,全国,1783 ポテトチップス,73.2,
指数,1981年5月,全国,1732 キャンデー,73.8,
指数,1981年5月,全国,1761 チョコレート,115,
指数,1981年5月,全国,1782 アイスクリーム,77.1,
指数,1981年5月,全国,1772 落花生,101.5,
指数,1981年5月,全国,1781 チューインガム,72.6,
指数,1981年5月,全国,0034 調理食品,65.2,
指数,1981年5月,全国,0036 他の調理食品,64,
指数,1981年5月,全国,1801 うなぎかば焼き,41.5,
指数,1981年5月,全国,1811 サラダ,50,
指数,1981年5月,全国,1821 コロッケ,62.3,
指数,1981年5月,全国,1831 豚カツ,70,
指数,1981年5月,全国,1851 冷凍調理コロッケ,77.9,
指数,1981年5月,全国,0037 飲料,100.3,
指数,1981年5月,全国,0038 茶類,93.4,
指数,1981年5月,全国,1902 緑茶,70.8,
指数,1981年5月,全国,1911 紅茶,119.3,
指数,1981年5月,全国,0039 コーヒー・ココア,112.3,
指数,1981年5月,全国,1921 インスタントコーヒー,105.3,
指数,1981年5月,全国,0040 他の飲料,99.9,
指数,1981年5月,全国,1931 果汁入り飲料,111.1,
指数,1981年5月,全国,1941 野菜ジュース,82.4,
指数,1981年5月,全国,1951 炭酸飲料,121.1,
指数,1981年5月,全国,1972 乳酸菌飲料,68.4,
指数,1981年5月,全国,0041 酒類,86,
指数,1981年5月,全国,2003 清酒,90.5,
指数,1981年5月,全国,2011 焼酎,61.3,
指数,1981年5月,全国,2021 ビール,83.6,
指数,1981年5月,全国,2033 ウイスキー,105.6,
指数,1981年5月,全国,2041 ワイン（国産品）,110.2,
指数,1981年5月,全国,0042 外食,63.4,
指数,1981年5月,全国,0043 一般外食,63.1,
指数,1981年5月,全国,2101 うどん（外食）,51.7,
指数,1981年5月,全国,2102 中華そば（外食）,54.9,
指数,1981年5月,全国,2112 スパゲッティ（外食）,58.9,
指数,1981年5月,全国,2121 すし（外食）Ｂ,58.3,
指数,1981年5月,全国,2132 天丼（外食）,62.1,
指数,1981年5月,全国,2133 カレーライス（外食）,59.4,
指数,1981年5月,全国,2142 豚カツ定食（外食）,69.3,
指数,1981年5月,全国,2141 ハンバーグ（外食）,67.7,
指数,1981年5月,全国,2161 サンドイッチ（外食）,64.1,
指数,1981年5月,全国,2162 コーヒー（外食）Ａ,63.3,
指数,1981年5月,全国,2171 ビール（外食）,61.6,
指数,1981年5月,全国,0044 学校給食,69,
指数,1981年5月,全国,2182 学校給食（小学校）,68.3,
指数,1981年5月,全国,2183 学校給食（中学校）,70.5,
指数,1981年5月,全国,0045 住居,67.1,
指数,1981年5月,全国,0046 家賃,67.9,
指数,1981年5月,全国,0047 民営家賃,73.1,
指数,1981年5月,全国,3000 民営家賃,73.1,
指数,1981年5月,全国,0048 公営・都市再生機構・公社家賃,56.9,
指数,1981年5月,全国,3016 公営家賃,59.9,
指数,1981年5月,全国,3017 都市再生機構・公社家賃,53.3,
指数,1981年5月,全国,0050 持家の帰属家賃,67.6,
指数,1981年5月,全国,3030 持家の帰属家賃,67.6,
指数,1981年5月,全国,0051 設備修繕・維持,62.1,
指数,1981年5月,全国,0052 設備材料,96.6,
指数,1981年5月,全国,3101 システムバス,87.1,
指数,1981年5月,全国,3121 修繕材料,55.3,
指数,1981年5月,全国,0053 工事その他のサービス,55.5,
指数,1981年5月,全国,3151 畳替え代,54.6,
指数,1981年5月,全国,3176 水道工事費,34.5,
指数,1981年5月,全国,3175 塀工事費,52.2,
指数,1981年5月,全国,3174 植木職手間代,47.1,
指数,1981年5月,全国,3171 ふすま張替費,54,
指数,1981年5月,全国,3172 大工手間代,55.6,
指数,1981年5月,全国,3180 火災・地震保険料,75.6,
指数,1981年5月,全国,0054 光熱・水道,86,
指数,1981年5月,全国,0056 電気代,111.6,
指数,1981年5月,全国,3500 電気代,111.6,
指数,1981年5月,全国,0057 ガス代,81.8,
指数,1981年5月,全国,3600 都市ガス代,101.8,
指数,1981年5月,全国,3612 プロパンガス,61.5,
指数,1981年5月,全国,0058 他の光熱,86.8,
指数,1981年5月,全国,3701 灯油,89.6,
指数,1981年5月,全国,3810 水道料,50.1,
指数,1981年5月,全国,0060 家具・家事用品,146.9,
指数,1981年5月,全国,0061 家庭用耐久財,377.6,
指数,1981年5月,全国,0062 家事用耐久財,941.9,
指数,1981年5月,全国,4003 電子レンジ,1854.8,
指数,1981年5月,全国,4002 電気炊飯器,431.7,
指数,1981年5月,全国,4011 ガステーブル,174.1,
指数,1981年5月,全国,4021 電気冷蔵庫,2964.6,
