指数,年月,地域,カテゴリ,数値,単位
指数,2014年9月,全国,0001 総合,98.5,
指数,2014年9月,全国,0002 食料,93.6,
指数,2014年9月,全国,0003 穀類,95.7,
指数,2014年9月,全国,0004 米類,94.3,
指数,2014年9月,全国,1001 うるち米Ａ,95.7,
指数,2014年9月,全国,1002 うるち米Ｂ,93.3,
指数,2014年9月,全国,0005 パン,95.9,
指数,2014年9月,全国,1021 食パン,98,
指数,2014年9月,全国,1022 あんパン,93.5,
指数,2014年9月,全国,1023 カレーパン,96.6,
指数,2014年9月,全国,0006 麺類,94.8,
指数,2014年9月,全国,1031 ゆでうどん,95.9,
指数,2014年9月,全国,1041 そうめん,97.7,
指数,2014年9月,全国,1042 スパゲッティ,92.9,
指数,2014年9月,全国,1051 カップ麺,90.9,
指数,2014年9月,全国,1052 中華麺,98,
指数,2014年9月,全国,0007 他の穀類,99.9,
指数,2014年9月,全国,1071 小麦粉,88.6,
指数,2014年9月,全国,1081 もち,105,
指数,2014年9月,全国,0008 魚介類,88.9,
指数,2014年9月,全国,0009 生鮮魚介,90.8,
指数,2014年9月,全国,1101 まぐろ,93.4,
指数,2014年9月,全国,1102 あじ,104.6,
指数,2014年9月,全国,1103 いわし,105.3,
指数,2014年9月,全国,1104 かつお,98.2,
指数,2014年9月,全国,1106 さけ,89.7,
指数,2014年9月,全国,1107 さば,100,
指数,2014年9月,全国,1108 さんま,74.8,
指数,2014年9月,全国,1110 たい,90.1,
指数,2014年9月,全国,1111 ぶり,94.7,
指数,2014年9月,全国,1112 いか,61.6,
指数,2014年9月,全国,1113 たこ,80.4,
指数,2014年9月,全国,1114 えび,102.6,
指数,2014年9月,全国,1131 あさり,97.8,
指数,2014年9月,全国,1133 ほたて貝,88.1,
指数,2014年9月,全国,0010 塩干魚介,81.6,
指数,2014年9月,全国,1141 塩さけ,80.3,
指数,2014年9月,全国,1142 たらこ,89.5,
指数,2014年9月,全国,1143 しらす干し,74.4,
指数,2014年9月,全国,1144 干しあじ,88.4,
指数,2014年9月,全国,1146 煮干し,90.9,
指数,2014年9月,全国,1150 ししゃも,69.2,
指数,2014年9月,全国,1167 いくら,73.7,
指数,2014年9月,全国,0011 魚肉練製品,92.9,
指数,2014年9月,全国,1151 揚げかまぼこ,92,
指数,2014年9月,全国,1152 ちくわ,92.8,
指数,2014年9月,全国,1153 かまぼこ,93.8,
指数,2014年9月,全国,0012 他の魚介加工品,88.1,
指数,2014年9月,全国,1161 かつお節,95.1,
指数,2014年9月,全国,1165 魚介漬物,85.8,
指数,2014年9月,全国,1166 魚介つくだ煮,82.2,
指数,2014年9月,全国,1173 魚介缶詰,95.8,
指数,2014年9月,全国,0013 肉類,92.4,
指数,2014年9月,全国,0014 生鮮肉,88.9,
指数,2014年9月,全国,1201 牛肉（国産品）,84.4,
指数,2014年9月,全国,1203 牛肉（輸入品）,77,
指数,2014年9月,全国,1211 豚肉（国産品）,88.3,
指数,2014年9月,全国,1221 鶏肉,95.4,
指数,2014年9月,全国,0015 加工肉,108.5,
指数,2014年9月,全国,1252 ハム,107.9,
指数,2014年9月,全国,1261 ソーセージ,110.3,
指数,2014年9月,全国,1271 ベーコン,104.4,
指数,2014年9月,全国,0016 乳卵類,93.6,
指数,2014年9月,全国,0017 牛乳・乳製品,92.9,
指数,2014年9月,全国,0018 牛乳,94.3,
指数,2014年9月,全国,1303 牛乳,94.5,
指数,2014年9月,全国,0019 乳製品,91.9,
指数,2014年9月,全国,1311 粉ミルク,100.8,
指数,2014年9月,全国,1333 ヨーグルト,88.8,
指数,2014年9月,全国,1321 バター,94.7,
指数,2014年9月,全国,1331 チーズ（国産品）,99.8,
指数,2014年9月,全国,1332 チーズ（輸入品）,95,
指数,2014年9月,全国,0020 卵,96.2,
指数,2014年9月,全国,1341 鶏卵,96.2,
指数,2014年9月,全国,0021 野菜・海藻,100.6,
指数,2014年9月,全国,0022 生鮮野菜,106.2,
指数,2014年9月,全国,1401 キャベツ,114.6,
指数,2014年9月,全国,1402 ほうれんそう,146,
指数,2014年9月,全国,1403 はくさい,153.4,
指数,2014年9月,全国,1405 ねぎ,90.8,
指数,2014年9月,全国,1406 レタス,177.5,
指数,2014年9月,全国,1409 ブロッコリー,139.7,
指数,2014年9月,全国,1407 もやし,92.2,
指数,2014年9月,全国,1410 アスパラガス,96.1,
指数,2014年9月,全国,1411 さつまいも,85.4,
指数,2014年9月,全国,1412 じゃがいも,85.9,
指数,2014年9月,全国,1413 さといも,96.2,
指数,2014年9月,全国,1414 だいこん,121.6,
指数,2014年9月,全国,1415 にんじん,88.3,
指数,2014年9月,全国,1416 ごぼう,100.3,
指数,2014年9月,全国,1417 たまねぎ,111.6,
指数,2014年9月,全国,1419 れんこん,91.9,
指数,2014年9月,全国,1420 ながいも,100.4,
指数,2014年9月,全国,1421 しょうが,90.6,
指数,2014年9月,全国,1430 えだまめ,93.3,
指数,2014年9月,全国,1432 さやいんげん,102.7,
指数,2014年9月,全国,1433 かぼちゃ,81.2,
指数,2014年9月,全国,1434 きゅうり,112.1,
指数,2014年9月,全国,1435 なす,87,
指数,2014年9月,全国,1436 トマト,102,
指数,2014年9月,全国,1437 ピーマン,89.1,
指数,2014年9月,全国,1438 生しいたけ,103.7,
指数,2014年9月,全国,1442 えのきたけ,104.1,
指数,2014年9月,全国,1443 しめじ,103.2,
指数,2014年9月,全国,0023 乾物・加工品類,90.6,
指数,2014年9月,全国,0024 乾物・海藻,83.3,
指数,2014年9月,全国,1453 干ししいたけ,87.6,
指数,2014年9月,全国,1461 干しのり,83.8,
指数,2014年9月,全国,1462 わかめ,82.9,
指数,2014年9月,全国,1463 こんぶ,88.9,
指数,2014年9月,全国,1464 ひじき,74.7,
指数,2014年9月,全国,0025 大豆加工品,97.7,
指数,2014年9月,全国,1471 豆腐,97.3,
指数,2014年9月,全国,1472 油揚げ,98.5,
指数,2014年9月,全国,1473 納豆,97.7,
指数,2014年9月,全国,0026 他の野菜・海藻加工品,89.3,
指数,2014年9月,全国,1481 こんにゃく,101.4,
指数,2014年9月,全国,1482 梅干し,72.2,
指数,2014年9月,全国,1483 だいこん漬,85,
指数,2014年9月,全国,1486 はくさい漬,87.8,
指数,2014年9月,全国,1487 キムチ,98.7,
指数,2014年9月,全国,1485 こんぶつくだ煮,95.7,
指数,2014年9月,全国,1491 野菜缶詰,102,
指数,2014年9月,全国,0027 果物,74.2,
指数,2014年9月,全国,0028 生鮮果物,73.5,
指数,2014年9月,全国,1511 みかん,125.1,
指数,2014年9月,全国,1515 オレンジ,89.7,
指数,2014年9月,全国,1521 梨,55.8,
指数,2014年9月,全国,1531 ぶどうＡ,67.1,
指数,2014年9月,全国,1532 ぶどうＢ,61,
指数,2014年9月,全国,1551 桃,68.8,
指数,2014年9月,全国,1581 バナナ,84,
指数,2014年9月,全国,1582 キウイフルーツ,88.9,
指数,2014年9月,全国,0029 果物加工品,85.3,
指数,2014年9月,全国,0030 油脂・調味料,99,
指数,2014年9月,全国,0031 油脂,109.3,
指数,2014年9月,全国,1601 食用油,111.7,
指数,2014年9月,全国,1602 マーガリン,100.1,
指数,2014年9月,全国,0032 調味料,97.8,
指数,2014年9月,全国,1611 食塩,93.1,
指数,2014年9月,全国,1621 しょう油,101.6,
指数,2014年9月,全国,1631 みそ,98.3,
指数,2014年9月,全国,1632 砂糖,100,
指数,2014年9月,全国,1633 酢,105,
指数,2014年9月,全国,1641 ソース,95.6,
指数,2014年9月,全国,1642 ケチャップ,98.5,
指数,2014年9月,全国,1643 マヨネーズ,107.6,
指数,2014年9月,全国,1645 ドレッシング,103.5,
指数,2014年9月,全国,1644 ジャム,91.2,
指数,2014年9月,全国,1652 カレールウ,93.1,
指数,2014年9月,全国,1653 乾燥スープ,98.1,
指数,2014年9月,全国,1654 風味調味料,95,
指数,2014年9月,全国,1656 ふりかけ,93.2,
指数,2014年9月,全国,1655 たれ,83.4,
指数,2014年9月,全国,1657 合わせ調味料,102.1,
指数,2014年9月,全国,1658 パスタソース,90.5,
指数,2014年9月,全国,0033 菓子類,90.5,
指数,2014年9月,全国,1701 ようかん,94.1,
指数,2014年9月,全国,1702 まんじゅう,87.4,
指数,2014年9月,全国,1703 だいふく餅,87.5,
指数,2014年9月,全国,1711 カステラ,97.7,
指数,2014年9月,全国,1712 ケーキ,81.9,
指数,2014年9月,全国,1784 ゼリー,91.2,
指数,2014年9月,全国,1714 プリン,89,
指数,2014年9月,全国,1713 シュークリーム,89.5,
指数,2014年9月,全国,1741 せんべい,97.8,
指数,2014年9月,全国,1721 ビスケット,85.5,
指数,2014年9月,全国,1783 ポテトチップス,100.8,
指数,2014年9月,全国,1732 キャンデー,99.6,
指数,2014年9月,全国,1761 チョコレート,87.7,
指数,2014年9月,全国,1782 アイスクリーム,91.8,
指数,2014年9月,全国,1772 落花生,89,
指数,2014年9月,全国,1781 チューインガム,100.4,
指数,2014年9月,全国,0034 調理食品,94.5,
指数,2014年9月,全国,0035 主食的調理食品,93.2,
指数,2014年9月,全国,1795 すし（弁当）Ａ,90.2,
指数,2014年9月,全国,1791 弁当Ａ,89.7,
指数,2014年9月,全国,1793 おにぎり,89.3,
指数,2014年9月,全国,1792 調理パン,91,
指数,2014年9月,全国,1794 冷凍米飯,109.2,
指数,2014年9月,全国,1796 調理パスタ,97.5,
指数,2014年9月,全国,0036 他の調理食品,95.5,
指数,2014年9月,全国,1801 うなぎかば焼き,97.4,
指数,2014年9月,全国,1811 サラダ,92.2,
指数,2014年9月,全国,1821 コロッケ,91.7,
指数,2014年9月,全国,1831 豚カツ,98.1,
指数,2014年9月,全国,1842 からあげ,92.6,
