指数,年月,地域,カテゴリ,数値,単位
指数,2023年2月,全国,0001 総合,104,
指数,2023年2月,全国,0002 食料,110,
指数,2023年2月,全国,0003 穀類,108.1,
指数,2023年2月,全国,0004 米類,94.5,
指数,2023年2月,全国,1001 うるち米Ａ,95.1,
指数,2023年2月,全国,1002 うるち米Ｂ,94.2,
指数,2023年2月,全国,0005 パン,114.5,
指数,2023年2月,全国,1021 食パン,115,
指数,2023年2月,全国,1022 あんパン,114.1,
指数,2023年2月,全国,1023 カレーパン,114.2,
指数,2023年2月,全国,0006 麺類,113.6,
指数,2023年2月,全国,1031 ゆでうどん,115.2,
指数,2023年2月,全国,1041 そうめん,110.4,
指数,2023年2月,全国,1042 スパゲッティ,120.9,
指数,2023年2月,全国,1051 カップ麺,114.6,
指数,2023年2月,全国,1052 中華麺,109.9,
指数,2023年2月,全国,0007 他の穀類,109.8,
指数,2023年2月,全国,1071 小麦粉,123.4,
指数,2023年2月,全国,1081 もち,99.4,
指数,2023年2月,全国,1090 シリアル,116.7,
指数,2023年2月,全国,0008 魚介類,123.7,
指数,2023年2月,全国,0009 生鮮魚介,127.9,
指数,2023年2月,全国,1101 まぐろ,128.5,
指数,2023年2月,全国,1102 あじ,117.3,
指数,2023年2月,全国,1103 いわし,112.8,
指数,2023年2月,全国,1106 さけ,136.1,
指数,2023年2月,全国,1107 さば,123.9,
指数,2023年2月,全国,1108 さんま,130.4,
指数,2023年2月,全国,1110 たい,116.4,
指数,2023年2月,全国,1111 ぶり,144.1,
指数,2023年2月,全国,1112 いか,131.5,
指数,2023年2月,全国,1113 たこ,133.4,
指数,2023年2月,全国,1114 えび,109.5,
指数,2023年2月,全国,1131 あさり,134.1,
指数,2023年2月,全国,1132 かき（貝）,111.9,
指数,2023年2月,全国,1133 ほたて貝,126.5,
指数,2023年2月,全国,0010 塩干魚介,121.6,
指数,2023年2月,全国,1141 塩さけ,132.9,
指数,2023年2月,全国,1142 たらこ,117.3,
指数,2023年2月,全国,1143 しらす干し,114.5,
指数,2023年2月,全国,1144 干しあじ,114.8,
指数,2023年2月,全国,1146 煮干し,104,
指数,2023年2月,全国,1150 ししゃも,109.8,
指数,2023年2月,全国,1167 いくら,136,
指数,2023年2月,全国,0011 魚肉練製品,115.4,
指数,2023年2月,全国,1151 揚げかまぼこ,115.8,
指数,2023年2月,全国,1152 ちくわ,114.6,
指数,2023年2月,全国,1153 かまぼこ,115.6,
指数,2023年2月,全国,0012 他の魚介加工品,116.2,
指数,2023年2月,全国,1161 かつお節,100.5,
指数,2023年2月,全国,1165 魚介漬物,126.2,
指数,2023年2月,全国,1166 魚介つくだ煮,111.2,
指数,2023年2月,全国,1173 魚介缶詰,112.4,
指数,2023年2月,全国,0013 肉類,110.5,
指数,2023年2月,全国,0014 生鮮肉,111.4,
指数,2023年2月,全国,1201 牛肉（国産品）,104,
指数,2023年2月,全国,1203 牛肉（輸入品）,122.3,
指数,2023年2月,全国,1211 豚肉（国産品）,112.5,
指数,2023年2月,全国,1214 豚肉（輸入品）,110,
指数,2023年2月,全国,1221 鶏肉,111.5,
指数,2023年2月,全国,0015 加工肉,106.9,
指数,2023年2月,全国,1252 ハム,104.2,
指数,2023年2月,全国,1261 ソーセージ,109.7,
指数,2023年2月,全国,1271 ベーコン,104.3,
指数,2023年2月,全国,1292 味付け肉,106.7,
指数,2023年2月,全国,0016 乳卵類,111.4,
指数,2023年2月,全国,0017 牛乳・乳製品,108.6,
指数,2023年2月,全国,0018 牛乳,109.5,
指数,2023年2月,全国,1303 牛乳,109.5,
指数,2023年2月,全国,0019 乳製品,107.9,
指数,2023年2月,全国,1311 粉ミルク,107.5,
指数,2023年2月,全国,1333 ヨーグルト,103.1,
指数,2023年2月,全国,1321 バター,98.6,
指数,2023年2月,全国,1331 チーズ（国産品）,121.4,
指数,2023年2月,全国,1332 チーズ（輸入品）,118.2,
指数,2023年2月,全国,0020 卵,122.5,
指数,2023年2月,全国,1341 鶏卵,122.5,
指数,2023年2月,全国,0021 野菜・海藻,104.5,
指数,2023年2月,全国,0022 生鮮野菜,104.2,
指数,2023年2月,全国,1401 キャベツ,98.9,
指数,2023年2月,全国,1402 ほうれんそう,99.9,
指数,2023年2月,全国,1403 はくさい,84,
指数,2023年2月,全国,1405 ねぎ,91.6,
指数,2023年2月,全国,1406 レタス,130.3,
指数,2023年2月,全国,1409 ブロッコリー,97.3,
指数,2023年2月,全国,1407 もやし,105.1,
指数,2023年2月,全国,1410 アスパラガス,110.9,
指数,2023年2月,全国,1411 さつまいも,107.2,
指数,2023年2月,全国,1412 じゃがいも,95.6,
指数,2023年2月,全国,1413 さといも,98.6,
指数,2023年2月,全国,1414 だいこん,108.8,
指数,2023年2月,全国,1415 にんじん,94.2,
指数,2023年2月,全国,1416 ごぼう,112.3,
指数,2023年2月,全国,1417 たまねぎ,113.7,
指数,2023年2月,全国,1419 れんこん,81.4,
指数,2023年2月,全国,1420 ながいも,100.4,
指数,2023年2月,全国,1421 しょうが,93.5,
指数,2023年2月,全国,1432 さやいんげん,116.4,
指数,2023年2月,全国,1433 かぼちゃ,136.4,
指数,2023年2月,全国,1434 きゅうり,124.7,
指数,2023年2月,全国,1435 なす,122.5,
指数,2023年2月,全国,1436 トマト,98.2,
指数,2023年2月,全国,1437 ピーマン,122.7,
指数,2023年2月,全国,1438 生しいたけ,109.9,
指数,2023年2月,全国,1442 えのきたけ,106.9,
指数,2023年2月,全国,1443 しめじ,102.9,
指数,2023年2月,全国,1444 カット野菜,99,
指数,2023年2月,全国,0023 乾物・加工品類,105,
指数,2023年2月,全国,0024 乾物・海藻,102.3,
指数,2023年2月,全国,1453 干ししいたけ,101.8,
指数,2023年2月,全国,1461 干しのり,100.7,
指数,2023年2月,全国,1462 わかめ,103.8,
指数,2023年2月,全国,1463 こんぶ,104.4,
指数,2023年2月,全国,1464 ひじき,103.3,
指数,2023年2月,全国,0025 大豆加工品,107,
指数,2023年2月,全国,1471 豆腐,110.4,
指数,2023年2月,全国,1472 油揚げ,113.5,
指数,2023年2月,全国,1473 納豆,98.7,
指数,2023年2月,全国,0026 他の野菜・海藻加工品,104.8,
指数,2023年2月,全国,1481 こんにゃく,102.5,
指数,2023年2月,全国,1482 梅干し,101.4,
指数,2023年2月,全国,1483 だいこん漬,106.3,
指数,2023年2月,全国,1486 はくさい漬,103.8,
指数,2023年2月,全国,1487 キムチ,103,
指数,2023年2月,全国,1485 こんぶつくだ煮,111.1,
指数,2023年2月,全国,1491 野菜缶詰,110.2,
指数,2023年2月,全国,0027 果物,112.5,
