指数,年月,地域,カテゴリ,数値,単位
指数,1973年1月,全国,0001 総合,35.7,
指数,1973年1月,全国,0002 食料,32.8,
指数,1973年1月,全国,0003 穀類,37.7,
指数,1973年1月,全国,0004 米類,46.5,
指数,1973年1月,全国,0005 パン,31,
指数,1973年1月,全国,1021 食パン,33.1,
指数,1973年1月,全国,1022 あんパン,26.7,
指数,1973年1月,全国,0006 麺類,27.5,
指数,1973年1月,全国,1041 そうめん,21.6,
指数,1973年1月,全国,1051 カップ麺,30.4,
指数,1973年1月,全国,0007 他の穀類,40,
指数,1973年1月,全国,1071 小麦粉,32.5,
指数,1973年1月,全国,0008 魚介類,26.9,
指数,1973年1月,全国,0009 生鮮魚介,30.5,
指数,1973年1月,全国,1101 まぐろ,42.1,
指数,1973年1月,全国,1102 あじ,40.4,
指数,1973年1月,全国,1103 いわし,34.1,
指数,1973年1月,全国,1104 かつお,42.1,
指数,1973年1月,全国,1106 さけ,30.1,
指数,1973年1月,全国,1107 さば,17.7,
指数,1973年1月,全国,1108 さんま,24.4,
指数,1973年1月,全国,1110 たい,56.2,
指数,1973年1月,全国,1111 ぶり,48,
指数,1973年1月,全国,1112 いか,20.4,
指数,1973年1月,全国,1113 たこ,23.1,
指数,1973年1月,全国,1131 あさり,10.7,
指数,1973年1月,全国,1132 かき（貝）,25.5,
指数,1973年1月,全国,0010 塩干魚介,24,
指数,1973年1月,全国,1141 塩さけ,30,
指数,1973年1月,全国,1142 たらこ,22.1,
指数,1973年1月,全国,1143 しらす干し,18.3,
指数,1973年1月,全国,1146 煮干し,23.8,
指数,1973年1月,全国,0011 魚肉練製品,21.7,
指数,1973年1月,全国,1151 揚げかまぼこ,17.1,
指数,1973年1月,全国,1152 ちくわ,21.8,
指数,1973年1月,全国,1153 かまぼこ,25.7,
指数,1973年1月,全国,0012 他の魚介加工品,23.3,
指数,1973年1月,全国,1161 かつお節,37.2,
指数,1973年1月,全国,0013 肉類,39,
指数,1973年1月,全国,0014 生鮮肉,37.3,
指数,1973年1月,全国,1201 牛肉（国産品）,24.7,
指数,1973年1月,全国,1211 豚肉（国産品）,39.4,
指数,1973年1月,全国,1221 鶏肉,51,
指数,1973年1月,全国,0015 加工肉,46.8,
指数,1973年1月,全国,1261 ソーセージ,43.1,
指数,1973年1月,全国,0016 乳卵類,52.5,
指数,1973年1月,全国,0017 牛乳・乳製品,44.8,
指数,1973年1月,全国,0018 牛乳,44.8,
指数,1973年1月,全国,0019 乳製品,45.5,
指数,1973年1月,全国,1311 粉ミルク,27.4,
指数,1973年1月,全国,1321 バター,39.1,
指数,1973年1月,全国,1331 チーズ（国産品）,42.7,
指数,1973年1月,全国,0020 卵,70.1,
指数,1973年1月,全国,1341 鶏卵,70.1,
指数,1973年1月,全国,0021 野菜・海藻,26.9,
指数,1973年1月,全国,0022 生鮮野菜,26.9,
指数,1973年1月,全国,1401 キャベツ,19.5,
指数,1973年1月,全国,1402 ほうれんそう,15,
指数,1973年1月,全国,1403 はくさい,17.2,
指数,1973年1月,全国,1405 ねぎ,14.7,
指数,1973年1月,全国,1406 レタス,53.6,
指数,1973年1月,全国,1411 さつまいも,16.5,
指数,1973年1月,全国,1412 じゃがいも,18.8,
指数,1973年1月,全国,1413 さといも,14.8,
指数,1973年1月,全国,1414 だいこん,28.1,
指数,1973年1月,全国,1415 にんじん,19.9,
指数,1973年1月,全国,1416 ごぼう,24.9,
指数,1973年1月,全国,1417 たまねぎ,31.6,
指数,1973年1月,全国,1419 れんこん,26.7,
指数,1973年1月,全国,1433 かぼちゃ,28.7,
指数,1973年1月,全国,1434 きゅうり,44.5,
指数,1973年1月,全国,1435 なす,45.6,
指数,1973年1月,全国,1436 トマト,41,
指数,1973年1月,全国,1437 ピーマン,27.8,
指数,1973年1月,全国,0023 乾物・加工品類,27.5,
指数,1973年1月,全国,0024 乾物・海藻,28.5,
指数,1973年1月,全国,1453 干ししいたけ,26.9,
